bugID,hour,week_day,month_day,month,year_day,component,title_size,platform,severity,priority,cc_count,comment_size,invalid_status,is_closed,patch_count,fixing_time,reopened_count,triaging_time,uptime,developer_count,reporter_exp,assignee_exp,region
763702,14,Mon,11,Jun,163,23,8,ARM,critical,P1,20,1264,NO,1,4,229,0,-1,91.0,11,1,4,high
763805,19,Mon,11,Jun,163,498,23,All,critical,--,6,514,NO,1,1,1837,0,-1,10.0,6,1,919,high
763813,20,Mon,11,Jun,163,1319,17,ARM,critical,--,10,737,NO,0,0,-1,0,-1,8.0,9,179,920,high
763864,2,Tue,12,Jun,164,111,8,ARM,critical,--,11,2819,NO,0,0,-1,0,135.61,471.0,10,410,1,skewed
763907,7,Tue,12,Jun,164,1500,3,ARM,critical,--,4,158,NO,0,0,-1,0,-1,794.0,4,118,921,high
763912,7,Tue,12,Jun,164,111,5,All,critical,--,7,552,NO,0,0,-1,0,-1,7.0,8,180,225,isolated
764051,11,Tue,12,Jun,164,1319,5,ARM,critical,--,3,163,NO,1,1,39,0,-1,1527.0,6,1,3,isolated
764116,13,Tue,12,Jun,164,111,6,All,critical,--,3,512,YES,1,0,1921,0,-1,120.5,6,12,226,isolated
764305,1,Wed,13,Jun,165,1319,29,ARM,critical,--,2,96,YES,1,0,3723,0,-1,168.0,3,411,922,isolated
764334,4,Wed,13,Jun,165,119,3,All,critical,--,1,97,YES,1,0,3,0,-1,1275.0,2,1,923,isolated
764392,7,Wed,13,Jun,165,1319,8,ARM,critical,--,6,265,YES,1,0,1,0,-1,1111.0,1,31,924,isolated
764394,7,Wed,13,Jun,165,1319,8,ARM,critical,--,6,188,YES,1,0,1,0,-1,24.0,1,32,925,isolated
764396,7,Wed,13,Jun,165,1319,8,ARM,critical,--,6,198,YES,1,0,1,0,-1,259.0,1,33,926,isolated
764397,7,Wed,13,Jun,165,1319,8,ARM,critical,--,6,172,YES,1,0,1,0,-1,219.0,1,34,927,isolated
764399,8,Wed,13,Jun,165,1319,8,ARM,critical,--,6,154,YES,1,0,1,0,-1,101.0,1,35,928,isolated
764403,8,Wed,13,Jun,165,1319,8,ARM,critical,--,6,65,YES,1,0,1,0,-1,59.0,1,36,929,isolated
764591,14,Wed,13,Jun,165,23,12,All,critical,--,23,841,NO,1,1,64,0,-1,112.0,24,14,19,high
764754,3,Thu,14,Jun,166,111,6,x86_64,critical,--,1,427,YES,1,0,1883,0,-1,62.5,3,16,227,isolated
765082,16,Thu,14,Jun,166,498,5,ARM,critical,--,4,271,NO,0,0,-1,0,-1,34.0,2,5,930,isolated
765156,0,Fri,15,Jun,167,1319,3,ARM,critical,--,11,2458,NO,1,4,938,2,-1,525.5,15,412,13,skewed
765194,4,Fri,15,Jun,167,884,3,ARM,critical,--,4,80,NO,0,0,-1,0,-1,804.0,3,119,931,skewed
765220,6,Fri,15,Jun,167,1319,4,ARM,critical,--,2,184,NO,1,1,24,0,-1,58.0,6,413,7,skewed
765252,8,Fri,15,Jun,167,258,3,All,critical,--,8,2183,NO,1,1,1041,0,-1,987.0,8,414,1,moderate
765407,16,Fri,15,Jun,167,1319,6,ARM,critical,--,6,539,NO,1,1,80,0,2.62,219.0,7,120,3,high
765463,1,Sat,16,Jun,168,1319,9,ARM,critical,--,9,792,NO,1,4,288,0,-1,167.0,11,415,14,high
765482,5,Sat,16,Jun,168,498,5,ARM,critical,--,1,278,NO,0,0,-1,0,-1,24.0,1,416,932,skewed
765486,5,Sat,16,Jun,168,1319,3,ARM,critical,--,3,689,NO,1,2,142,0,-1,1.0,4,417,10,isolated
765615,13,Sun,17,Jun,169,1421,20,x86,critical,--,1,314,NO,0,0,-1,0,-1,32.0,3,16,933,isolated
765678,2,Mon,18,Jun,170,1319,4,ARM,critical,--,8,425,NO,0,0,-1,0,-1,2.0,4,418,934,skewed
765680,2,Mon,18,Jun,170,31,4,ARM,critical,--,3,273,NO,0,0,-1,0,-1,702.0,2,419,935,skewed
765712,6,Mon,18,Jun,170,1319,10,ARM,critical,--,4,166,YES,1,0,36,0,-1,187.0,4,13,936,high
765786,9,Mon,18,Jun,170,117,14,x86_64,critical,--,1,1021,YES,1,0,3549,0,-1,183.0,2,17,937,high
765952,16,Mon,18,Jun,170,1319,17,ARM,critical,--,3,252,YES,1,0,1046,0,-1,1309.5,3,121,938,skewed
766039,1,Tue,19,Jun,171,884,7,ARM,critical,--,0,224,NO,0,0,-1,0,-1,11.0,2,420,939,high
766040,1,Tue,19,Jun,171,1319,3,ARM,critical,--,1,55,NO,0,0,-1,0,-1,1592.0,1,421,940,skewed
766413,18,Tue,19,Jun,171,9,4,All,critical,--,5,60,NO,1,1,34,0,0.28,773.0,6,109,1,isolated
766522,4,Wed,20,Jun,172,1319,17,ARM,critical,--,7,207,NO,0,0,-1,0,-1,27.0,1,11,941,isolated
766816,18,Wed,20,Jun,172,888,5,ARM,critical,--,5,228,NO,0,0,-1,0,-1,57.0,4,5,942,skewed
766861,23,Wed,20,Jun,172,1319,7,ARM,critical,--,5,140,YES,1,0,558,0,-1,34.0,4,422,943,high
766865,23,Wed,20,Jun,172,1319,11,ARM,critical,--,2,479,NO,1,2,28,0,0.52,274.0,5,423,4,isolated
766867,23,Wed,20,Jun,172,1319,3,ARM,critical,--,4,357,NO,1,2,169,0,-1,489.5,7,424,12,high
766877,0,Thu,21,Jun,173,119,13,x86,critical,--,10,1330,NO,1,0,1538,0,-1,428.0,9,425,1,isolated
767192,16,Thu,21,Jun,173,1319,11,ARM,critical,--,1,119,NO,0,0,-1,0,-1,284.0,1,11,944,high
767298,1,Fri,22,Jun,174,6,7,ARM,critical,--,12,597,YES,1,0,7,0,-1,6.0,6,1,945,skewed
767397,8,Fri,22,Jun,174,1319,3,ARM,critical,--,3,184,YES,0,0,600,1,-1,2436.0,4,426,946,high
767580,14,Fri,22,Jun,174,1319,3,ARM,critical,--,0,42,NO,0,0,-1,0,-1,161.0,1,427,947,moderate
767713,8,Sat,23,Jun,175,1319,5,ARM,critical,--,3,326,YES,1,0,51,1,-1,4.0,4,428,948,skewed
767741,14,Sat,23,Jun,175,1319,9,ARM,critical,--,1,59,NO,0,0,-1,0,-1,8.0,2,429,949,isolated
767791,5,Sun,24,Jun,176,1417,13,ARM,critical,P2,3,221,NO,0,2,629,1,1.57,222.5,4,430,10,isolated
767826,13,Sun,24,Jun,176,39,4,x86,critical,--,6,85,NO,0,0,-1,0,-1,400.0,6,2,950,isolated
767878,0,Mon,25,Jun,177,1319,5,ARM,critical,--,1,114,NO,0,0,-1,0,-1,19.0,2,431,951,isolated
767910,2,Mon,25,Jun,177,111,6,x86_64,critical,--,1,631,YES,1,0,1619,0,-1,413.0,3,18,228,high
768000,8,Mon,25,Jun,177,31,9,ARM,critical,--,6,323,NO,0,0,-1,0,-1,248.0,6,432,16,high
768006,8,Mon,25,Jun,177,111,6,x86,critical,--,1,442,YES,1,0,1614,0,-1,120.5,4,19,229,isolated
768254,15,Mon,25,Jun,177,1438,14,ARM,critical,P1,16,968,NO,1,2,338,0,13.81,71.0,18,1,5,isolated
768339,23,Mon,25,Jun,177,1319,3,ARM,critical,--,0,32,YES,1,0,0,0,-1,71.0,1,433,952,isolated
768364,1,Tue,26,Jun,178,7,4,All,critical,--,3,542,NO,1,3,246,0,-1,364.0,4,110,1,isolated
768397,4,Tue,26,Jun,178,53,6,x86,critical,--,2,404,YES,1,0,1594,0,-1,819.0,4,20,953,isolated
768446,7,Tue,26,Jun,178,111,3,x86,critical,--,5,505,NO,1,3,101,0,2.64,149.0,7,4,17,moderate
768449,7,Tue,26,Jun,178,1319,6,ARM,critical,--,0,424,YES,1,0,3360,0,-1,3108.0,2,21,954,isolated
768628,13,Tue,26,Jun,178,1319,3,ARM,critical,--,2,48,YES,1,0,3396,0,-1,207.0,2,434,955,isolated
768629,13,Tue,26,Jun,178,1319,6,ARM,critical,--,0,30,NO,0,0,-1,0,-1,229.0,1,435,956,skewed
768726,17,Tue,26,Jun,178,111,11,x86,critical,--,2,129,YES,1,0,117,0,-1,149.0,2,1,230,moderate
768833,4,Wed,27,Jun,179,111,6,x86_64,critical,--,0,541,YES,1,0,1570,0,-1,132.0,3,22,231,isolated
768900,8,Wed,27,Jun,179,1319,3,ARM,critical,--,4,292,NO,1,1,127,0,-1,100.0,6,436,5,moderate
769216,5,Thu,28,Jun,180,1319,3,ARM,critical,--,1,44,NO,1,0,123,0,-1,14.0,1,437,957,isolated
769263,7,Thu,28,Jun,180,1319,11,ARM,critical,--,0,57,YES,1,0,0,0,-1,7.0,1,14,958,moderate
76936,15,Fri,20,Apr,110,1103,12,PowerPC,critical,--,39,135,YES,1,5,0,1,0.01,637.0,35,1,1,high
769564,1,Fri,29,Jun,181,119,6,x86_64,critical,--,2,557,YES,1,0,1525,0,-1,662.0,2,23,959,moderate
769565,1,Fri,29,Jun,181,186,6,x86,critical,--,3,620,YES,1,0,3294,0,-1,85.0,3,24,7,isolated
769671,8,Fri,29,Jun,181,1341,6,ARM,critical,--,6,280,NO,1,1,1315,0,54.08,365.0,7,438,3,skewed
769754,12,Fri,29,Jun,181,111,5,All,normal,--,8,910,NO,1,1,267,0,4.98,2.0,11,2,2,high
769893,23,Fri,29,Jun,181,1499,15,ARM,critical,--,14,1271,NO,1,1,751,0,-1,24.0,15,439,15,skewed
769943,12,Sat,30,Jun,182,539,4,x86,critical,--,3,96,NO,0,0,-1,0,-1,156.0,1,39,960,isolated
769951,13,Sat,30,Jun,182,237,7,x86_64,critical,--,2,505,YES,1,0,2508,0,-1,21.0,4,1,961,high
770041,11,Sun,1,Jul,183,23,5,All,critical,--,27,806,YES,1,2,38,1,-1,322.5,28,440,6,high
770096,0,Mon,2,Jul,184,1445,5,All,critical,--,7,398,NO,1,1,25,1,-1,237.5,10,441,7,high
770097,1,Mon,2,Jul,184,1446,3,ARM,critical,--,1,161,NO,0,0,-1,0,-1,54.0,2,442,962,skewed
770125,4,Mon,2,Jul,184,498,10,x86_64,critical,--,6,1023,NO,0,0,-1,0,-1,108.0,6,1,963,isolated
770263,11,Mon,2,Jul,184,1446,10,ARM,critical,--,7,619,NO,1,0,448,0,-1,52.0,7,1,964,high
770364,15,Mon,2,Jul,184,23,3,All,critical,--,5,606,YES,1,0,44,0,-1,573.0,6,2,965,isolated
770381,17,Mon,2,Jul,184,23,8,x86_64,critical,--,7,111,NO,1,0,508,0,-1,198.0,8,111,966,isolated
770544,8,Tue,3,Jul,185,1319,3,ARM,critical,--,6,60,NO,1,0,1,0,-1,734.0,1,37,967,isolated
770952,11,Wed,4,Jul,186,111,10,x86_64,critical,--,5,242,YES,1,0,375,0,-1,36.0,4,36,232,high
771027,17,Wed,4,Jul,186,111,10,x86,critical,--,5,212,NO,1,1,373,0,-1,2.0,6,37,8,isolated
771138,7,Thu,5,Jul,187,434,3,x86,critical,--,3,111,NO,0,0,-1,0,-1,41.0,3,40,968,isolated
771502,7,Fri,6,Jul,188,1319,4,ARM,critical,--,6,76,NO,0,0,-1,0,-1,841.0,1,38,969,skewed
771535,8,Fri,6,Jul,188,1319,4,ARM,critical,--,8,485,NO,0,0,-1,0,-1,371.0,3,39,970,isolated
771544,8,Fri,6,Jul,188,1417,18,ARM,critical,--,10,282,YES,1,0,2232,0,-1,89.0,5,40,971,high
771774,3,Sat,7,Jul,189,1499,31,ARM,critical,--,15,3303,NO,0,0,-1,0,-1,8.0,13,443,972,high
771812,10,Sat,7,Jul,189,884,4,ARM,critical,--,0,197,NO,0,0,-1,0,-1,0.0,1,444,973,isolated
772014,4,Mon,9,Jul,191,1417,3,ARM,critical,--,0,43,NO,0,0,-1,0,-1,82.0,1,445,974,moderate
772047,6,Mon,9,Jul,191,1319,13,ARM,critical,--,8,47,YES,1,0,2,0,-1,67.0,3,2,975,high
772059,6,Mon,9,Jul,191,1319,7,ARM,critical,--,6,209,YES,1,0,1,0,-1,1588.0,2,11,976,skewed
772168,11,Mon,9,Jul,191,1319,6,All,critical,--,1,157,YES,1,0,1,0,-1,73.5,1,15,977,moderate
772306,18,Mon,9,Jul,191,23,5,All,critical,--,4,111,NO,0,0,-1,0,-1,462.0,6,112,978,isolated
772615,13,Tue,10,Jul,192,119,6,All,critical,--,10,1776,NO,1,2,157,0,-1,400.0,11,1,3,isolated
772652,14,Tue,10,Jul,192,53,5,x86,critical,--,1,209,NO,0,0,-1,0,-1,110.0,1,2,979,isolated
772782,2,Wed,11,Jul,193,258,5,ARM,critical,--,6,525,NO,1,1,1201,0,49.68,1547.0,5,446,1,moderate
773097,17,Wed,11,Jul,193,498,3,x86,critical,--,23,3966,NO,1,2,746,0,-1,121.0,27,3,9,moderate
773108,17,Wed,11,Jul,193,111,3,x86,critical,--,7,469,NO,1,1,35,0,0.19,86.0,5,73,18,isolated
773177,2,Thu,12,Jul,194,1319,3,ARM,critical,--,2,333,NO,1,2,16,0,-1,4.0,3,447,11,isolated
773562,1,Fri,13,Jul,195,1341,6,ARM,critical,P1,6,669,NO,1,2,18,0,0.53,67.0,7,448,4,skewed
773604,5,Fri,13,Jul,195,23,7,ARM,critical,--,1,309,YES,1,0,1363,0,-1,107.5,1,449,980,high
77362,10,Tue,24,Apr,114,13,11,x86,normal,--,5,130,NO,1,0,225,0,0.94,4156.0,8,1,3,isolated
773630,6,Fri,13,Jul,195,1499,11,ARM,critical,--,6,192,NO,0,0,-1,0,-1,15.0,1,12,981,isolated
773684,9,Fri,13,Jul,195,1421,12,x86,critical,--,2,125,NO,0,0,-1,0,-1,32.0,6,17,982,isolated
773756,11,Fri,13,Jul,195,119,3,x86,critical,--,1,146,NO,0,0,-1,0,-1,183.0,1,84,983,isolated
773765,12,Fri,13,Jul,195,1499,4,ARM,critical,--,6,270,YES,1,0,163,0,-1,35.0,5,1,984,skewed
773943,4,Sat,14,Jul,196,1319,3,ARM,critical,--,6,237,NO,1,1,160,0,-1,3.0,9,450,1,isolated
773944,4,Sat,14,Jul,196,1496,9,ARM,critical,--,0,115,NO,0,0,-1,0,-1,20.0,1,451,985,moderate
773952,5,Sat,14,Jul,196,1319,4,ARM,critical,--,6,224,NO,1,1,36,0,-1,29.0,8,452,4,isolated
773962,7,Sat,14,Jul,196,111,3,All,critical,--,9,1276,NO,1,5,235,0,-1,93480.0,11,2,5,isolated
773964,7,Sat,14,Jul,196,119,8,x86,critical,--,7,278,NO,0,0,-1,0,-1,4460.0,7,1,986,moderate
774070,5,Sun,15,Jul,197,111,4,ARM,critical,--,9,544,YES,1,0,2202,0,-1,801.0,7,453,233,high
774072,5,Sun,15,Jul,197,1319,7,ARM,critical,--,5,396,NO,1,1,97,0,-1,84.0,7,454,13,high
774084,9,Sun,15,Jul,197,754,3,All,critical,--,5,346,NO,1,1,576,0,23.28,2564.5,6,455,1,isolated
774089,9,Sun,15,Jul,197,1319,13,ARM,critical,--,5,450,YES,1,0,2070,0,-1,56.0,6,1,987,skewed
774156,18,Sun,15,Jul,197,1319,10,ARM,normal,--,3,109,NO,1,1,12,0,0.5,27.0,4,1,14,isolated
774205,1,Mon,16,Jul,198,1499,7,ARM,critical,--,8,237,NO,1,1,193,0,-1,175.0,9,456,16,high
774206,2,Mon,16,Jul,198,1319,3,All,critical,--,1,64,YES,1,0,9,0,-1,53.0,1,457,988,isolated
774209,2,Mon,16,Jul,198,1319,5,ARM,critical,--,8,1291,NO,1,1,1302,0,-1,33.0,10,458,12,skewed
774304,8,Mon,16,Jul,198,1319,3,ARM,critical,--,3,249,NO,1,2,2265,0,87.37,125.0,5,459,15,high
774306,8,Mon,16,Jul,198,1319,3,ARM,critical,--,4,612,NO,1,1,70,0,-1,5.0,6,460,8,skewed
774357,10,Mon,16,Jul,198,1405,3,All,critical,--,8,531,NO,1,2,501,0,-1,75.5,9,461,989,isolated
774361,10,Mon,16,Jul,198,1499,8,ARM,critical,--,2,335,NO,0,0,-1,0,-1,210.0,2,181,990,skewed
774579,23,Mon,16,Jul,198,111,4,x86,normal,--,2,104,YES,1,0,6,0,-1,48.5,1,1,234,isolated
774612,3,Tue,17,Jul,199,1499,5,ARM,critical,--,8,163,NO,0,0,-1,0,-1,86.0,3,13,991,isolated
774622,5,Tue,17,Jul,199,1445,14,All,critical,--,22,3160,NO,1,3,1376,0,4.21,14.0,12,14,1,high
774670,8,Tue,17,Jul,199,1319,13,ARM,critical,--,7,46,YES,1,0,1,0,-1,1207.0,1,12,992,isolated
775030,2,Wed,18,Jul,200,1319,3,ARM,critical,--,1,65,YES,1,0,6,0,-1,178.5,1,462,993,skewed
775095,7,Wed,18,Jul,200,111,7,x86,critical,--,6,3399,YES,1,0,26,0,-1,37.0,9,1,235,high
775142,9,Wed,18,Jul,200,1319,10,ARM,critical,--,15,1546,NO,1,2,3165,0,-1,13.0,14,463,5,high
775193,11,Wed,18,Jul,200,31,4,All,critical,--,2,187,NO,1,0,42,0,-1,101.0,2,1,994,high
775271,13,Wed,18,Jul,200,1319,8,ARM,critical,--,5,359,NO,0,0,-1,0,-1,44.0,5,464,995,skewed
775442,2,Thu,19,Jul,201,1417,5,ARM,critical,--,2,208,NO,1,2,42,0,0.39,338.5,4,465,11,skewed
775444,2,Thu,19,Jul,201,1319,5,ARM,critical,--,0,78,NO,0,0,-1,0,-1,490.5,1,466,996,isolated
775446,2,Thu,19,Jul,201,111,6,x86_64,critical,--,1,398,YES,1,0,1044,0,-1,226.0,3,25,236,moderate
775512,6,Thu,19,Jul,201,1319,3,ARM,critical,--,2,74,NO,0,0,-1,0,-1,96.0,2,467,997,high
775543,7,Thu,19,Jul,201,1421,10,All,critical,--,11,3488,NO,1,1,835,0,-1,186.0,10,1,9,isolated
775674,11,Thu,19,Jul,201,1319,3,All,critical,P5,0,70,YES,1,0,0,0,-1,345.5,1,6,998,skewed
775921,5,Fri,20,Jul,202,111,6,x86_64,critical,--,1,563,YES,1,0,1018,0,-1,203.5,2,26,237,isolated
775931,5,Fri,20,Jul,202,39,9,x86_64,critical,--,0,420,YES,1,0,1017,0,-1,3597.0,3,27,999,isolated
775976,8,Fri,20,Jul,202,1319,3,ARM,critical,--,2,153,NO,1,1,12,0,-1,788.0,6,468,17,moderate
775981,8,Fri,20,Jul,202,1319,3,ARM,critical,--,0,31,NO,0,0,-1,0,-1,180.5,1,469,1000,isolated
775982,8,Fri,20,Jul,202,1420,7,ARM,critical,--,6,797,YES,1,1,1702,0,-1,207.0,6,28,1001,moderate
776082,13,Fri,20,Jul,202,1319,6,ARM,critical,--,0,100,NO,0,0,-1,0,-1,16.0,1,470,1002,skewed
776088,13,Fri,20,Jul,202,1417,17,ARM,critical,--,1,98,YES,1,0,444,0,-1,323.0,2,471,1003,high
776222,3,Sat,21,Jul,203,111,4,ARM,critical,--,4,333,YES,1,0,1114,0,-1,868.0,4,472,238,high
776223,3,Sat,21,Jul,203,1319,3,ARM,critical,--,2,66,NO,0,0,-1,0,-1,232.0,3,473,1004,skewed
776253,9,Sat,21,Jul,203,1319,3,ARM,critical,--,3,174,NO,1,1,65,0,-1,4.0,6,474,6,high
776329,0,Sun,22,Jul,204,1445,7,ARM,critical,--,7,649,NO,1,0,620,0,-1,339.0,8,475,17,skewed
776331,0,Sun,22,Jul,204,31,7,ARM,critical,--,5,677,NO,1,2,109,0,-1,375.0,9,476,18,skewed
776334,0,Sun,22,Jul,204,1445,7,ARM,critical,--,11,1525,NO,1,1,617,0,-1,350.5,14,477,19,skewed
776336,1,Sun,22,Jul,204,149,3,ARM,critical,--,2,260,NO,0,0,-1,0,-1,9.0,1,478,1005,isolated
776369,9,Sun,22,Jul,204,1319,3,ARM,critical,--,4,106,NO,1,1,41,0,1.12,69.0,6,479,1,isolated
776472,3,Mon,23,Jul,205,258,3,All,critical,--,4,367,NO,1,1,23,0,-1,61.0,5,480,2,isolated
776496,5,Mon,23,Jul,205,498,11,ARM,critical,--,8,248,YES,1,0,5,0,-1,285.5,2,13,1006,isolated
776497,5,Mon,23,Jul,205,7,3,All,critical,--,17,2927,NO,1,2,2906,0,-1,1297.0,16,481,1007,high
776547,8,Mon,23,Jul,205,1502,5,ARM,critical,--,1,451,NO,1,2,18,0,-1,14.0,5,15,13,isolated
776578,9,Mon,23,Jul,205,111,3,All,critical,--,6,937,NO,0,0,-1,0,-1,150.0,7,85,239,moderate
776715,14,Mon,23,Jul,205,1499,5,ARM,critical,--,10,300,NO,0,0,-1,0,-1,45.0,6,2,1008,isolated
776861,3,Tue,24,Jul,206,111,6,x86_64,critical,--,1,506,YES,1,0,924,0,-1,854.0,3,29,240,isolated
776909,7,Tue,24,Jul,206,1319,17,ARM,critical,--,12,190,NO,1,0,5,0,-1,18.0,8,3,1009,high
776974,10,Tue,24,Jul,206,117,3,ARM,critical,--,4,89,NO,0,0,-1,0,-1,138.0,4,4,5,high
777244,23,Tue,24,Jul,206,23,11,ARM,critical,--,3,1125,YES,1,0,2671,0,-1,290.0,4,5,1010,high
777281,3,Wed,25,Jul,207,111,6,x86_64,critical,--,1,266,YES,1,0,900,0,-1,203.5,2,30,241,isolated
777282,3,Wed,25,Jul,207,434,11,x86_64,critical,--,1,529,NO,0,0,-1,0,-1,2.0,3,31,1011,skewed
777310,4,Wed,25,Jul,207,258,5,ARM,critical,--,5,222,NO,0,0,-1,0,-1,324.5,4,3,1012,isolated
777460,12,Wed,25,Jul,207,31,7,ARM,critical,--,4,514,NO,1,1,2238,0,-1,84.0,7,482,20,high
777505,14,Wed,25,Jul,207,1417,3,All,critical,--,2,230,NO,1,1,42,0,-1,365.5,5,483,18,isolated
777579,17,Wed,25,Jul,207,7,3,All,critical,--,1,122,YES,1,0,0,0,-1,1297.0,1,86,1013,high
777652,1,Thu,26,Jul,208,1319,3,ARM,critical,--,1,122,YES,1,0,613,0,0.37,503.0,2,484,2,isolated
777695,6,Thu,26,Jul,208,258,5,ARM,critical,--,6,583,YES,1,0,2217,0,-1,320.0,4,485,1014,isolated
777789,10,Thu,26,Jul,208,1319,6,ARM,critical,--,1,54,YES,1,0,2679,0,-1,29.0,2,486,1015,isolated
777907,13,Thu,26,Jul,208,1319,5,ARM,critical,--,2,122,YES,1,0,819,0,-1,339.5,2,487,14,high
778080,2,Fri,27,Jul,209,1319,3,ARM,critical,--,0,63,YES,1,0,2663,0,-1,9.0,1,488,1016,isolated
778081,2,Fri,27,Jul,209,1341,3,ARM,critical,P2,2,157,NO,1,1,99,0,3.43,47.0,5,489,5,isolated
778175,9,Fri,27,Jul,209,1499,12,ARM,critical,--,13,1509,YES,0,0,2,1,-1,6.0,11,1,1017,high
778179,9,Fri,27,Jul,209,7,15,x86_64,critical,--,3,3593,NO,1,0,194,0,-1,237.0,5,32,4,isolated
778438,9,Sat,28,Jul,210,1496,5,ARM,critical,--,7,323,NO,1,1,69,0,-1,18.0,7,490,14,isolated
778442,9,Sat,28,Jul,210,31,8,ARM,critical,--,7,559,NO,1,2,1089,1,-1,272.0,10,491,21,high
778445,9,Sat,28,Jul,210,23,7,ARM,critical,--,4,341,NO,0,0,-1,0,-1,343.0,4,492,1018,skewed
778459,11,Sat,28,Jul,210,1496,6,ARM,critical,--,1,119,NO,0,0,-1,0,-1,38.0,2,493,1019,high
778492,15,Sat,28,Jul,210,153,8,x86,critical,--,5,131,YES,1,0,832,0,-1,214.0,6,1,1,high
778522,2,Sun,29,Jul,211,111,5,All,critical,--,1,417,NO,0,0,-1,0,-1,738.0,2,494,242,isolated
778523,2,Sun,29,Jul,211,1319,4,ARM,critical,--,0,70,YES,1,0,2615,0,-1,44.0,1,495,1020,isolated
778693,4,Mon,30,Jul,212,39,7,x86_64,critical,--,0,421,YES,1,0,779,0,-1,1638.0,2,33,1021,isolated
778935,14,Mon,30,Jul,212,1319,13,ARM,critical,--,4,75,NO,0,0,-1,0,-1,93.0,4,496,1022,skewed
779207,10,Tue,31,Jul,213,1319,4,ARM,critical,--,1,26,NO,0,0,-1,0,-1,79.0,2,497,1023,isolated
779312,14,Tue,31,Jul,213,111,4,x86_64,critical,--,5,275,NO,0,0,-1,0,-1,94.0,4,5,19,high
779447,2,Wed,1,Aug,214,111,5,x86_64,critical,--,5,407,NO,0,0,-1,0,-1,31.0,5,498,243,isolated
779451,3,Wed,1,Aug,214,1319,3,ARM,critical,--,0,82,YES,1,0,2543,0,-1,700.0,1,499,1024,isolated
779741,1,Thu,2,Aug,215,1319,3,ARM,critical,--,4,381,NO,1,2,628,1,-1,4.5,8,500,15,moderate
779817,5,Thu,2,Aug,215,1319,7,ARM,critical,--,0,84,NO,0,0,-1,0,-1,18.0,1,501,1025,skewed
779826,6,Thu,2,Aug,215,1319,6,ARM,critical,--,6,132,NO,1,0,2,0,-1,13.0,6,502,9,skewed
779832,6,Thu,2,Aug,215,1319,4,ARM,critical,--,6,310,NO,0,0,-1,0,-1,1485.0,1,41,1026,isolated
779835,6,Thu,2,Aug,215,1421,20,All,critical,--,2,230,NO,0,0,-1,0,-1,32.0,3,34,1027,isolated
779849,7,Thu,2,Aug,215,31,8,All,critical,--,12,623,NO,1,1,51,0,0.27,366.0,13,28,4,high
780129,6,Fri,3,Aug,216,7,7,x86_64,critical,--,1,439,YES,1,0,681,0,-1,300.0,2,35,1028,isolated
780367,2,Sat,4,Aug,217,1319,10,ARM,critical,--,6,411,NO,1,1,77,0,0.06,162.0,9,503,3,moderate
780369,2,Sat,4,Aug,217,1319,3,ARM,critical,--,0,25,YES,1,0,2471,0,-1,28.0,1,504,1029,isolated
780392,8,Sat,4,Aug,217,498,3,All,critical,--,10,553,NO,1,2,116,0,-1,136.0,12,9,2,isolated
780454,1,Sun,5,Aug,218,1319,21,ARM,critical,--,0,80,NO,0,0,-1,0,-1,383.0,1,505,1030,skewed
780570,3,Mon,6,Aug,219,498,6,x86_64,critical,--,1,439,YES,1,0,612,0,-1,453.5,2,36,1031,isolated
780577,4,Mon,6,Aug,219,23,8,x86_64,critical,--,1,549,YES,1,0,611,0,-1,420.5,2,37,1032,isolated
780578,4,Mon,6,Aug,219,111,6,x86_64,critical,--,3,499,NO,0,0,-1,0,-1,342.0,4,38,244,high
780596,5,Mon,6,Aug,219,1319,5,ARM,critical,--,0,39,NO,0,0,-1,0,-1,6.0,1,506,1033,skewed
780611,7,Mon,6,Aug,219,6,8,x86_64,critical,--,1,182,YES,1,0,608,0,-1,527.0,2,39,1034,isolated
780694,13,Mon,6,Aug,219,23,8,x86_64,critical,--,1,222,YES,1,0,602,0,-1,224.0,2,40,1035,moderate
780828,0,Tue,7,Aug,220,153,6,x86,critical,--,10,300,YES,1,0,682,0,-1,235.5,11,1,2,high
780831,1,Tue,7,Aug,220,1319,5,ARM,critical,--,11,3284,NO,1,3,3078,0,-1,1387.0,14,507,19,skewed
780889,7,Tue,7,Aug,220,111,8,x86_64,critical,--,1,232,YES,1,0,583,0,-1,307.0,2,41,245,high
781143,5,Wed,8,Aug,221,1319,3,ARM,critical,--,3,180,NO,1,1,38,0,-1,195.0,6,508,16,skewed
781148,5,Wed,8,Aug,221,23,8,x86_64,critical,--,0,227,YES,1,0,561,0,-1,271.0,2,42,1036,isolated
781199,8,Wed,8,Aug,221,111,3,ARM,critical,--,2,14,NO,0,0,-1,0,-1,16.5,2,16,246,moderate
781259,10,Wed,8,Aug,221,1319,3,ARM,critical,--,9,643,NO,1,1,1992,0,-1,37.5,9,509,16,high
781265,11,Wed,8,Aug,221,23,18,All,critical,--,20,1029,NO,1,1,175,1,6.1,537.0,22,510,1,moderate
781272,11,Wed,8,Aug,221,23,3,All,critical,--,10,510,YES,1,0,195,0,1.99,1108.0,12,511,2,isolated
781279,11,Wed,8,Aug,221,23,3,All,critical,--,14,726,YES,1,2,143,1,-1,537.0,16,512,5,moderate
781337,14,Wed,8,Aug,221,1417,3,ARM,critical,--,8,616,YES,1,1,1046,0,-1,136.5,9,513,4,high
