bug,entropy,frequency,version_cnt,up_time
774209,0.1456724970521422,7770,9,33.0
660538,0.06014885425870377,4,3,839.5
815542,0.1746315352827693,636,4,21.0
696640,0.07414085557749277,2,2,119.5
740040,0.0,522,12,3.0
782212,0.09198437470829253,11,1,353.0
803289,0.4743840681982017,372,4,354.0
746939,0.24019343679023827,187,12,294.0
591983,0.12340728945675886,7,5,187.0
737058,0.009549574522634751,195,10,420.5
763405,0.2304827432281725,7106,6,10.0
642801,0.21345559516228962,175,11,198.0
787822,0.14618702862605795,11,2,403.5
792698,0.27283688354474234,1909,12,105.0
750783,0.22423988759971095,300,13,365.5
50006,0.0,1,1,473.0
537011,0.07414085557749277,2,1,498.5
647269,0.18908444221987925,11,5,299.0
686893,0.07414085557749277,2,2,1614.5
711707,0.0,1,1,198.0
575570,0.14828171115498553,4,2,313.0
606346,0.2031142314200628,15,4,862.0
691278,0.13656640008847906,22,6,220.5
526217,0.0,1,1,624.0
730703,0.0,1,1,48.0
110395,0.1508722604103599,13,7,264.0
730700,0.12290646407043807,9,5,494.0
590584,0.11940957479424771,14,5,13.5
590586,0.20202563530558773,25,6,231.0
812319,0.0,1,1,4.0
729230,0.25381601957100774,330,12,117.0
700493,0.09784054076944859,155,9,102.0
779817,0.11159917603229272,1410,15,18.0
369547,0.07414085557749277,2,2,30903.0
614772,0.11751047586170903,3,3,126.0
536308,0.08457159695188102,43,7,26.0
635606,0.0,1,1,395.0
614776,0.1071059474660003,4709,21,219.0
653561,0.1494705868790115,32,8,99.5
763805,0.24168696960105954,7079,19,10.0
750373,0.2028782993606762,137,12,354.0
750154,0.0,355,8,28.0
807925,0.18023698188625728,33,1,74.0
712655,0.0,3,1,339.0
684922,0.21595628736425931,347,14,458.0
712656,0.0,3,1,339.0
616518,0.22045720414228046,229,15,211.0
704785,0.14818180982768225,17,6,753.0
536272,0.07414085557749277,2,2,977.5
613472,0.23954266786719397,194,12,107.5
706306,0.20917426501185699,61,9,352.0
777244,0.2642781855804489,341,12,290.0
709479,0.24293886451008573,1023,10,101.0
354766,0.24049784310466246,40,8,178.0
611896,0.0,1,1,291.0
705875,0.0,3,1,20.0
755570,0.22700833390795144,34,6,98.5
817323,0.14263180285880883,16,1,27.0
742481,0.11121128336623914,8,1,8.5
791521,0.06808323881004719,3,1,391.5
791527,0.03289122576812015,47,1,7.0
819877,0.07414085557749277,2,1,81.0
791528,0.11751047586170903,3,1,419.0
785831,0.17887479296967573,114,3,200.0
732388,0.053524366620378426,5,2,3.0
633453,0.0,1,1,30516.0
476653,0.17723535850650493,26,8,74.5
315304,0.15683227449483503,57,7,19.0
436232,0.23397265205775633,164,10,2.0
521844,0.0,1,1,291.0
758259,0.007069606208487976,32315,22,121.0
816368,0.0,1,1,9823.0
715815,0.24019343679023827,187,12,294.0
726028,0.2549750323951175,39408,27,450.0
333050,0.13289609350834727,6,4,297.5
759304,0.23600361290754462,1459,19,179.0
759300,0.0,1,1,9.0
759301,0.22480462674134866,971,23,200.0
761081,0.17385298988260936,466,12,27.0
602914,0.06808323881004719,3,2,937.0
800840,0.18463263931031498,1836,3,1.0
732902,0.29139272063659605,31932,27,10.0
349482,0.0,1,1,436.0
628914,0.19213678617423638,56,6,125.0
473282,0.07414085557749277,2,1,498.5
781625,0.20561296606761412,74,8,152.0
422178,0.20658175390648434,81,8,127.0
774612,0.1673291634463911,17,7,86.0
514734,0.07414085557749277,2,1,498.5
281098,0.17214973554436686,5,3,431.0
617159,0.0,1,1,19.0
664159,0.1774596592587599,21,8,335.0
667624,0.14249339331336974,5,5,642.0
579261,0.23114444325709554,232,12,95.0
767580,0.23743763098447787,107,14,161.0
745453,0.20482704117594322,134,10,351.0
754811,0.26814367212119966,2164,19,411.0
484177,0.2371087922252078,34,8,181.5
768900,0.21467526404157866,22,1,100.0
697339,0.14538755223417765,10,1,228.5
781820,0.1804056116283259,230,9,212.0
700205,0.21002971604268628,89,11,147.0
700209,0.11751047586170903,3,1,19.0
739858,0.25412917748613323,182,11,326.5
773630,0.13216991773602782,145,9,15.0
633357,0.07414085557749277,2,1,165.5
152755,0.18672476907938546,456,9,61.5
538143,0.0,1,1,264.0
665953,0.12514554519968324,15,5,514.0
694646,0.0,5,2,4.0
90379,0.0,1,1,5503.0
549606,0.11751047586170903,3,2,280.0
618261,0.053524366620378426,5,4,171.0
340733,0.0,1,1,64.0
664020,0.0,1,1,406.0
567707,0.21704257185351677,214,12,255.5
649152,0.11751047586170903,3,2,66.0
775674,0.15797904064038903,1324,7,345.5
752428,0.2641921342570921,437,3,211.0
730890,0.16199475330664928,77126,27,1197.0
622277,0.25000903669658114,656,17,333.5
694002,0.0,1,1,122.0
587885,0.06014885425870377,4,2,1545.5
694009,0.18693689098053398,55,7,449.0
720086,0.14293983135238905,540,9,562.0
408535,0.06808323881004719,3,3,113.0
679228,0.1598209243899642,8,5,194.5
610119,0.18743565047122707,25,7,125.0
499203,0.0,2,2,10.0
749778,0.2414023537459381,73,8,333.0
776547,0.06399249742006202,7,1,14.0
634867,0.15275519178617958,71,9,239.0
790584,0.14249339331336974,5,4,784.0
661658,0.27177474825850395,350,10,428.5
540947,0.11465773459476042,268,8,1.0
641093,0.0,1,1,2.0
543386,0.07414085557749277,2,1,498.5
820746,0.07414085557749277,2,1,474.5
783885,0.17174102929657672,447,2,114.0
814790,0.14249339331336974,5,2,31.0
607758,0.0,1,1,1.0
769893,0.09205809418506591,88519,10,24.0
543764,0.2165515492700811,59,8,2.0
133548,0.09279685733587809,6,2,11.0
588205,0.27179668485872294,25354,15,8.0
478033,0.07414085557749277,2,1,498.5
694824,0.11283705108237263,5,4,299.0
785339,0.1368537860891743,315,3,77.5
673925,0.23916206441676602,121,9,226.0
605931,0.11751047586170903,3,3,267.0
756140,0.2878269011225019,149079,6,41.0
689302,0.0,1,1,36.0
785385,0.1296673796617495,4210,12,42.0
810100,0.12974649726061233,8,2,311.0
645714,0.2315241137146175,59,6,30.0
739142,0.0,1,1,15.0
766867,0.27930044128738635,399,5,489.5
766861,0.4199438282333813,1365,4,34.0
675470,0.11751047586170903,3,3,182.0
739144,0.1598209243899642,8,6,181.5
705270,0.2570331019996211,603,12,450.0
548571,0.07414085557749277,2,2,2145.5
723368,0.13946231965643363,161,11,8.0
607991,0.0,1,1,16.0
757366,0.12404927262919674,198,12,247.5
798858,0.3268025206276738,3172,10,59.5
818869,0.24994836550961308,41,5,192.0
759786,0.20278948686343393,38,2,453.0
495875,0.14249339331336974,5,4,214.0
370403,0.23449211750628257,118,9,253.0
756813,0.06014885425870377,4,3,2262.5
561577,0.1476431967902318,251,11,11.0
658757,0.2286857957841219,7581,24,438.0
513224,0.21345559516228962,175,11,198.0
283140,0.11121128336623914,4,3,421.0
805745,0.1570361306212313,11,3,218.0
271669,0.0,1,1,2167.0
283147,0.06808323881004719,3,3,2662.0
733813,0.23056332044570194,278,10,281.0
787893,0.23794011836886753,2676,12,279.0
164053,0.0,1,1,12.0
591513,0.18782691240917793,54,3,38.5
749916,0.1905094116988791,318,3,1978.0
749917,0.19481373469870072,30995,8,1255.0
749915,0.0,15,1,165.0
762693,0.24740735377009027,1232,12,309.0
721654,0.23805502630703687,1016,14,2059.0
725117,0.1969599843614075,15,4,733.0
789914,0.18194475824663636,932,12,9.0
639168,0.23048130477283696,20,8,119.5
452157,0.07198710779634435,5,2,532.0
775921,0.20299016046802468,40,9,203.5
702150,0.23048130477283696,20,8,119.5
705669,0.14828171115498553,4,4,771.5
615762,0.1599313615129437,97,10,590.0
381010,0.2277626761225482,168,10,136.0
718284,0.21123571269643932,1135,20,124.0
786687,0.026198363424782083,15,3,14.0
580504,0.0,1,1,1290.0
778693,0.16308673510474894,13,6,1638.0
545571,0.06808323881004719,3,3,403.0
282707,0.17726068005414855,19,9,515.0
644047,0.0,1,1,81.0
747296,0.23413261277963424,32517,14,21.0
607778,0.11121128336623914,4,3,44.5
625087,0.14954791008497403,55,8,167.0
794907,0.11751047586170903,3,3,92.0
750200,0.2576816393812094,968,18,93.0
750201,0.1282287638469327,22,5,358.0
750202,0.24576827405021706,215,9,278.0
794908,0.26761114643814515,26,1,49.0
136248,0.16475518466516176,11,4,729.0
628236,0.2613210811440102,115,10,205.0
764591,0.20443994765589787,183,7,112.0
136245,0.16475518466516176,11,4,729.0
629329,0.1853521389437319,8,5,687.5
788112,0.03642075681446933,28,8,5.0
625337,0.0,1,1,1134.0
635617,0.0,1,1,730046.0
822571,0.0,1,1,624.0
776909,0.2618570170473721,1899,1,18.0
822575,0.0438671260260062,21,1,96.0
614547,0.0,1,1,20952.0
763813,0.27744782121053574,31675,19,8.0
747746,0.2834836512389484,1404,12,268.5
704794,0.13289609350834727,6,3,71.5
732343,0.0,1,1,2.0
702307,0.2508360132542517,3763,18,20.0
768628,0.18883412662623608,37,3,207.0
589103,0.18432455017062943,33,8,259.0
626994,0.12981883527343455,888,17,942.5
504669,0.0,1,1,205.0
749177,0.1671358845086855,1037,13,1.0
428550,0.14828171115498553,4,2,269.0
738940,0.23232444255527812,7208,8,10.0
738943,0.219128719584885,2041,9,21.0
738942,0.19781606981630043,3100,8,6.0
639343,0.06014885425870377,4,3,839.5
527882,0.14249339331336974,5,4,52.0
618938,0.06808323881004719,3,3,1043.0
786263,0.08517559901363139,7,2,10.0
785808,0.21206662969462153,19,6,493.0
791533,0.2770661770938658,35,7,283.5
498492,0.16693771291337084,6,4,986.0
780831,0.1330920655549687,43109,20,1387.0
785806,0.14011493746184225,173,3,2353.0
493249,0.07414085557749277,2,1,843.5
148245,0.14072626668982927,17,7,136.0
591591,0.1598209243899642,8,4,680.5
709968,0.2612321408788601,10246,27,217.0
524712,0.18276235895697582,19,5,92.0
121860,0.14828171115498553,4,3,450.0
723568,0.17766512625339015,1898,4,140.0
684863,0.19850397177725976,58440,25,36.0
85228,0.1600037336067427,27,8,9.0
656494,0.2208421027843268,62,5,676.0
786312,0.24393213420180185,12282,12,89.0
765082,0.10818247498251635,12,1,34.0
688371,0.16881721462968136,31,7,207.0
594884,0.1757843056048342,10,2,187.5
810246,0.2637409596288246,35,3,232.0
810248,0.07414085557749277,2,1,1250.0
675506,0.06014885425870377,4,2,213.5
592240,0.0,1,1,3410.0
555619,0.07414085557749277,2,2,823.5
320593,0.21631475946776013,28,9,119.0
484499,0.21276129441149827,71,9,42.0
144479,0.1573215644288683,10,5,53.5
749595,0.0,1,1,1705.0
766040,0.17647440519261157,1782,9,1592.0
582111,0.0,1,1,182.0
377491,0.0,1,1,9.0
819990,0.3573110426246592,2132,10,243.5
586439,0.30069124316375045,42,1,20.0
781834,0.24018614809024,1332,14,36.0
622992,0.06808323881004719,3,1,14.0
774089,0.19640939657568773,3253,13,56.0
801543,0.296563422309971,16,3,2090.0
717932,0.0,11,1,1958.0
726872,0.17368483135728072,26,7,137.0
622510,0.16693771291337084,6,4,135.5
485941,0.21345559516228962,175,11,198.0
352520,0.0,1,1,321.0
135868,0.11751047586170903,3,3,1.0
107545,0.0,1,1,226.0
794371,0.0,12,5,2.5
655919,0.11699058810417926,79,5,291.0
704496,0.17123236612396114,41,5,19.0
757025,0.24339565010429515,375,4,348.0
162516,0.07414085557749277,2,1,128.5
665818,0.17843229981268788,14,5,327.5
762331,0.12128823261546924,174,9,230.0
665817,0.0,1,1,1.0
790269,0.19778027043172303,24,5,118.0
672080,0.18672476907938546,456,9,61.5
597969,0.17214973554436686,5,3,858.0
823236,0.31442223490988663,56,2,716.0
346090,0.12829513550606053,2494,16,21.0
596988,0.258527111769683,31,9,104.0
395581,0.07414085557749277,2,2,93.5
667421,0.2165515492700811,59,8,2.0
53670,0.11121128336623914,4,3,86.5
820905,0.4842482637219882,1270,4,100.0
656646,0.0,2,2,1254.0
243174,0.2612321408788601,10246,27,217.0
753276,0.07198710779634435,5,1,16.0
606823,0.0,1,1,769.0
736815,0.131493860671368,25,7,101.0
720092,0.23597467855359,191,4,47.0
700499,0.2551218566720257,42427,28,450.0
636749,0.21423366703757252,17,7,267.0
757795,0.268112607847902,2161,18,412.0
752309,0.19391203646665775,129,12,202.0
722770,0.03477173457078339,10,2,282.0
724652,0.11751047586170903,3,1,158.0
673915,0.22456268826965942,1449,7,240.0
695505,0.1526177854470651,88,10,6.0
709190,0.2040081407021172,12,5,129.5
528507,0.07414085557749277,2,1,498.5
626234,0.19165133143920177,12,4,2428.5
756686,0.2696739766521412,641,14,409.0
818363,0.0,6,1,189.5
667398,0.21572574402195185,23,8,222.0
519726,0.21345559516228962,175,11,198.0
789456,0.11541186013173656,7,4,61.0
763173,0.24370969802765702,12521,5,220.0
596767,0.11121128336623914,4,2,771.5
750776,0.1812321434190583,287,3,1961.0
814330,0.17214973554436686,5,1,28.0
739150,0.26233882889682153,805,17,64.0
739152,0.22700088124329876,25135,23,320.0
427718,0.17967597535242105,30,6,277.0
291902,0.07414085557749277,4,2,124.5
798863,0.428747719097608,136,7,134.0
512486,0.11751047586170903,3,1,47.0
655775,0.053524366620378426,5,3,273.0
723190,0.11751047586170903,3,3,207.0
775446,0.2323473420101475,113,9,226.0
775444,0.13294486671155104,37,10,490.5
775442,0.1586031824948334,1346,7,338.5
737928,0.22009829333765454,3722,11,10.0
665218,0.23048130477283696,20,8,119.5
375399,0.0,1,1,9.0
540133,0.07414085557749277,2,1,843.5
756198,0.21146593091000462,26,9,194.5
765952,0.05516542640461351,3519,15,1309.5
760118,0.17683112366084247,104,11,221.5
804600,0.27886183405503806,68,4,297.0
734719,0.11172383818059,1283,11,139.5
752457,0.011524655677773835,1183,12,439.0
671960,0.0,1,1,140.0
315286,0.20746817602083167,25,7,291.0
681205,0.0,2,1,40.0
711651,0.07414085557749277,2,1,508.0
688577,0.17242105849979314,31,3,288.0
789059,0.07414085557749277,2,2,1942.0
136746,0.21301710817360267,13,9,704.0
709358,0.0,7,5,172.0
575546,0.0,1,1,389.0
416461,0.10157105005983595,15,7,653.0
817511,0.20833451837762584,46,1,10.5
774156,0.16577349264389757,7,1,27.0
818924,0.3455193368278134,169,3,7.0
825505,0.3433689465671094,39,1,89.0
713381,0.0,1,1,1111.0
507495,0.25305590337869466,152,11,297.0
384527,0.16577349264389757,7,4,148.0
782566,0.2365530822343148,333,9,172.0
775931,0.11200534561075355,135,10,3597.0
334080,0.22536099451596664,21,7,269.0
707683,0.10654142570320924,1714,14,125.5
704694,0.11121128336623914,4,4,1284.0
738369,0.07414085557749277,2,2,676.5
374468,0.1784814360363394,27,7,442.0
793727,0.0,1,1,101.0
577201,0.07414085557749277,2,1,165.5
595208,0.0,1,1,737.0
712529,0.1287115774880562,17,1,116.0
812402,0.15266239922011052,140,6,2.0
696603,0.20640699483553043,71,5,552.0
774084,0.11036053891245881,13,1,2564.5
643225,0.0,1,1,0.0
750217,0.27802435827431854,51207,19,328.0
776578,0.23269113644628964,137,10,150.0
737388,0.2306662292530847,231,11,95.0
684308,0.07414085557749277,2,2,16639.0
406524,0.06405079895394777,56,4,338.5
726270,0.22224569555107543,42,1,102.0
729219,0.1678407490159032,14,3,45.5
800829,0.0,1,1,48.0
88333,0.16952812617198765,64,8,129.5
751343,0.0991911272952727,248,11,1641.0
612531,0.11751047586170903,3,2,1.0
679986,0.17723535850650493,26,8,74.5
552697,0.1813811061323498,10,5,104.0
612536,0.12995455685748425,138,9,9.0
782304,0.11283705108237264,5,3,1889.0
672438,0.14828171115498553,8,3,269.0
646281,0.18320444338856384,74,10,111.5
776974,0.2721950119402509,4154,12,138.0
507788,0.2401349102955355,13,6,35.0
672436,0.0,1,1,28.0
773097,0.2212475155576463,131,9,121.0
595337,0.0,1,1,3.0
740376,0.0,5,1,169.0
398345,0.0,1,1,254.0
763864,0.13141811613864246,125978,22,471.0
468630,0.12829513550606053,2494,16,21.0
154692,0.16421822075258757,60,2,206.5
776715,0.0,1,1,45.0
813118,0.2243894757614371,1523,8,19.0
812754,0.2046900381250973,55,3,1929.5
757801,0.0,17,5,88.0
696336,0.17890844126075994,11,5,177.0
812751,0.16659489331663555,7640,9,1279.0
757805,0.15259055588780301,22,5,244.0
812752,0.4066938839790109,72,5,35.0
786257,0.037069114473701203,58,7,1.0
807098,0.2270503712669344,60,3,118.0
738976,0.17909169007633366,1309,3,135.0
663893,0.0,1,1,109.0
795570,0.15048173272133358,45,1,466.0
639337,0.18782691240917793,54,3,38.5
777282,0.16996130703583565,297,13,2.0
777281,0.20299016046802468,40,9,203.5
780828,0.2817736313829499,202,10,235.5
501934,0.07414085557749277,2,2,1099.5
791441,0.40768059810199925,1400,11,3.0
816902,0.39541085165094153,46,2,33.0
822999,0.07414085557749277,2,1,251.5
684879,0.11751047586170903,3,3,2756.0
632871,0.1992985080609845,54,6,313.0
704678,0.0,1,1,16.0
684872,0.21526539329653344,25,6,18.0
669122,0.1853521389437319,8,5,687.5
693010,0.12984471781615078,143,10,9.0
766865,0.20064902959226008,28,6,274.0
149012,0.11121128336623914,4,2,771.5
414451,0.0,1,1,384.0
732059,0.2492073594046242,87004,22,260.0
824031,0.17495805836987133,19,1,26.0
766039,0.2846566169774384,291,17,11.0
756999,0.24687889921380626,73506,7,91.0
766522,0.057403060903430295,19,4,27.0
749580,0.023895808074654037,1141,16,354.0
756991,0.23240276886120817,470,10,17.0
490164,0.11751047586170903,3,3,169.0
531186,0.14249339331336974,5,4,307.0
715387,0.11283705108237264,5,3,29.0
602803,0.11751047586170903,3,2,66.0
765786,0.22379174747919153,315,10,183.0
602809,0.24743242257683706,135,9,213.0
622985,0.23048130477283696,20,8,119.5
674587,0.22661987847195827,2794,11,240.5
674584,0.25984962968086966,1510,20,34.0
623854,0.2286857957841219,7581,24,438.0
494107,0.2712441868191325,874,21,158.5
733132,0.08137444616525313,372,2,316.0
618531,0.1740593544404599,28,3,256.0
658325,0.10164345002734144,5,3,766.0
739549,0.18598716416670122,1273,6,128.0
693484,0.12823209306875094,12,4,569.5
752845,0.25537395268080765,735,17,241.0
817478,0.08227989613067134,178,2,75.0
693480,0.05421575455379481,1512,14,153.0
627353,0.0,1,1,157.0
287504,0.21276129441149827,71,9,42.0
810588,0.1757730956881906,27,6,18.0
520336,0.07414085557749277,2,1,498.5
798859,0.20707884613202418,36,1,24.0
523405,0.229585579891068,936,18,5.0
803924,0.07414085557749277,2,2,225.0
757013,0.10222418786318949,7,1,17.0
820022,0.22255545206829896,511,6,15.0
485003,0.25305590337869466,152,11,297.0
721339,0.1628024570033166,120,3,19.0
407792,0.06014885425870377,4,3,714.5
623920,0.240945508176313,54,10,94.0
781571,0.032621810352715885,14628,18,4.0
322759,0.11283705108237263,5,4,22.0
700174,0.1774596592587599,21,8,335.0
574339,0.2307142381495345,372,10,3.0
802827,0.19079854024670892,19333,16,255.0
763264,0.0,1,1,1.0
763265,0.230188553556035,81,7,92.0
675536,0.06014885425870377,4,2,213.5
363696,0.22700833390795144,34,6,98.5
613467,0.11283705108237263,5,3,35.0
720085,0.1826600527467104,77,8,9.0
808296,0.4071169002622399,127,2,77.0
750278,0.2056667858281295,27,4,13.0
307989,0.0,1,1,85.0
534768,0.14249339331336974,5,3,110.0
90196,0.0,2,1,51.0
346405,0.10818247498251635,6,5,708.0
772014,0.20674059874696876,49,11,82.0
768254,0.1704368704876656,14,3,71.0
648773,0.11751047586170903,3,2,66.0
744986,0.12737151497622096,21303,19,21.0
647014,0.17723535850650493,26,8,74.5
472776,0.2573279052474839,209,12,251.0
757748,0.10818247498251635,6,3,106.0
820805,0.13659496172530594,7,2,23.0
58256,0.0,1,1,15.0
596882,0.10818247498251636,6,4,340.0
779741,0.21382610987156672,35,4,4.5
797275,0.18376065491255442,1437,9,1.0
760068,0.196769693365061,161,4,349.0
659051,0.08517559901363139,7,2,1.0
724425,0.0,1,1,1069.0
707098,0.14249339331336974,5,4,483.0
652065,0.0,3,1,289.0
756769,0.014184175966727698,133,2,566.5
756768,0.21970446268275629,32,3,170.0
756766,0.23464896123414877,932,3,356.0
795465,0.21736028012115294,22,3,21.5
711397,0.0,1,1,19.0
798870,0.0,1,1,2964.0
502832,0.06388909992022689,605,11,69.0
756186,0.23549530814032266,339,11,236.0
778438,0.006589616681521641,89,2,18.0
746697,0.26010990286490837,353,16,330.0
433758,0.0,2,1,66.0
612551,0.0,1,1,398.0
608128,0.17735584182981257,18,6,70.0
182803,0.2552412391841932,42459,28,450.0
769951,0.21653731773667476,17962,8,21.0
700835,0.15760971203417817,12,8,401.0
608662,0.0,1,1,508.0
765156,0.1830393131159037,3850,5,525.5
553332,0.0,1,1,20.0
360432,0.19213678617423638,56,6,125.0
752426,0.14616401291102843,1379,11,571.0
744850,0.20777148977940424,4579,7,89.0
735096,0.13530789260902054,12,2,4359.0
805749,0.13594509382849027,18,6,8.0
637796,0.11283705108237263,5,4,153.0
606957,0.14222409438753994,6,3,1393.0
814950,0.10596143111876638,728,3,7.0
356394,0.14828171115498553,4,4,262.0
803968,0.07414085557749277,2,1,4.0
775543,0.0,1,1,186.0
566815,0.07414085557749277,2,1,843.5
549737,0.07414085557749277,2,1,248.0
709438,0.06843020356779501,766,14,1.0
803963,0.0,1,1,190.0
703912,0.01563202853754265,30,6,45.0
725172,0.20071725806529708,483,9,432.0
812501,0.4368572304999161,173,2,368.0
725170,0.23743482049633985,216,9,349.5
394014,0.24589647939115203,39,10,462.0
725175,0.18467272051360778,138,7,1028.0
676341,0.0,2,1,1382.0
782575,0.17816337889583705,412,10,13.0
308752,0.07414085557749277,2,2,2984.0
735353,0.05236376524458315,26,3,1.0
820873,0.13659496172530594,7,2,51.0
731881,0.23902237318262162,289,11,280.0
726393,0.06808323881004719,3,1,34.0
502017,0.0,1,1,206.0
520541,0.07414085557749277,2,2,785.0
750770,0.06808323881004719,3,3,86.0
503767,0.11283705108237263,5,4,153.0
704804,0.20658175390648434,81,8,127.0
750774,0.09629376812287582,8,2,1383.0
783228,0.2488857245111273,273,9,173.0
750779,0.1277278177451066,57,2,65.0
425936,0.06808323881004719,3,2,1.0
725009,0.09279685733587809,6,1,77.5
705996,0.11751047586170903,3,3,53.0
435128,0.0,1,1,0.0
344305,0.11751047586170903,3,2,175.0
705999,0.21374688885195023,187,8,8.0
344300,0.11121128336623914,4,3,421.0
603079,0.2269559750886042,28,8,1.0
634236,0.23114444325709554,232,12,95.0
733712,0.2117009495254364,12,6,69.0
614527,0.11751047586170903,3,3,427.0
429080,0.22009942099500918,34,8,100.0
733138,0.16619089262642756,1778,12,242.0
634542,0.11283705108237263,5,3,428.0
637171,0.0,1,1,371.0
579655,0.16577349264389757,7,4,148.0
640968,0.3908999056406661,252,3,1.0
792264,0.179610899438416,177,2,12.0
628105,0.2479377163287376,1235,12,312.0
783139,0.0,1,1,85.0
792260,0.21923175405117984,117,1,30.0
628102,0.12041125357339774,408,10,506.0
383305,0.184824158878717,25,8,265.0
776497,0.2574419861832812,329,7,1297.0
776496,0.13221149079917274,19,1,285.5
787338,0.2310389072965581,2226,12,348.0
786240,0.053524366620378426,5,2,8.0
786246,0.02283630014554893,423,8,508.5
625991,0.0,1,1,2276.0
787330,0.009888419176944802,17978,23,207.0
788106,0.25538406270810543,81,3,152.0
76936,0.25150653894151037,2603,10,637.0
588275,0.15982092438996423,8,4,87.5
787336,0.17064080953614796,43,7,273.0
776369,0.16693771291337084,6,1,69.0
253479,0.11121128336623914,4,2,771.5
770263,0.2556455269769238,644,1,52.0
733004,0.23277057365105994,15,3,77.0
746727,0.15016656519314922,354,13,302.5
754212,0.10741643080671429,7,2,1207.0
436241,0.08548136043212495,2750,11,673.5
791519,0.41884625321819785,134,3,285.0
408103,0.0,1,1,24.0
763121,0.15497722012580023,252,10,642.5
515922,0.2712441868191325,874,21,158.5
714639,0.1774596592587599,21,8,335.0
816516,0.0,1,1,9823.0
816515,0.0,1,1,9823.0
399951,0.16577349264389757,7,4,148.0
431260,0.21897087077277075,41,8,436.0
722005,0.16727903098260347,25,3,5.0
759338,0.20886304725345903,201,13,721.5
81273,0.06808323881004719,3,3,113.0
535990,0.1573215644288683,10,5,53.5
704669,0.10021205113375567,9,5,212.0
140756,0.2315241137146175,59,6,30.0
748212,0.13088235745950863,126407,21,473.0
704662,0.16067244842137288,21,2,2.0
603490,0.22175211217910887,57,9,142.0
452913,0.06014885425870377,4,1,595.0
573078,0.30069124316375045,42,1,20.0
755638,0.29344373641636295,950,9,44.0
615450,0.22125367421091993,17,3,682.0
695893,0.15196513460010075,135,9,1.0
389326,0.07414085557749277,2,2,72.0
610790,0.1757843056048342,10,2,187.5
644590,0.14828171115498553,4,2,4190.0
763014,0.18695659423746694,7,5,180.0
760811,0.19585079310284836,9,7,138.0
671428,0.11121128336623914,4,3,649.0
482849,0.25000903669658114,656,17,333.5
682922,0.1566806344822787,9,7,156.0
742698,0.2226899284047002,38,1,46.5
754850,0.0,21,2,4.0
710137,0.1274524729514132,59,1,75.0
740837,0.15388017897385367,538,18,136.0
700198,0.06808323881004719,3,2,6.0
753679,0.07454002875657602,10390,14,270.0
773604,0.2380010772022792,184,12,107.5
308770,0.11283705108237263,5,2,289.0
366128,0.19393206020295295,17,6,271.0
383129,0.0,4,3,313.0
744441,0.03599247615100254,19,1,47.0
606489,0.07414085557749277,2,2,143.5
785868,0.1480760787632617,23,8,491.5
781816,0.0,1,1,659.0
584303,0.16693771291337084,6,4,66.0
791462,0.3785020583524133,681,3,86.5
781143,0.1744050503742012,5747,6,195.0
726376,0.11121128336623914,4,2,4396.5
781148,0.19393206020295295,17,6,271.0
102585,0.17214973554436686,5,4,107.0
780369,0.0,1,1,28.0
670603,0.2381475311904892,7679,27,440.0
812991,0.03801269445257148,245,4,7.0
780367,0.22652335941786114,69,1,162.0
720816,0.2501345860798797,97,9,37.0
762316,0.06712300920698223,10116,11,272.0
757007,0.2007880859425308,189,5,22.0
654196,0.2528296656347525,1627,16,340.0
595834,0.25984962968086966,1510,20,34.0
306911,0.11751047586170903,3,3,77.0
811216,0.16710646416664524,101,7,168.0
589635,0.0,1,1,114.0
767791,0.0,4,2,222.5
619744,0.14194803986898322,63,5,658.0
721328,0.11437721000547597,1878,18,1.0
393770,0.2040081407021172,12,6,227.5
823951,0.4791778034373099,168,3,342.0
734796,0.11036053891245881,13,6,13.0
601395,0.0,1,1,377.0
539040,0.15599560140852975,21,4,85.0
821666,0.21352697162929002,124,2,128.0
694566,0.09604664949982585,10,3,622.5
262468,0.0,1,1,254.0
346431,0.0,1,1,147.0
791866,0.3130621909637443,45,5,994.0
753295,0.25896742953230917,61,9,168.5
645072,0.0,1,1,97.0
717882,0.06808323881004719,3,2,25.0
736522,0.1898663848585842,9296,6,7.0
564089,0.19213678617423638,56,6,125.0
582242,0.21273478857508965,172,10,298.5
543350,0.0,8,6,549.0
568510,0.11751047586170903,3,3,169.0
679412,0.20044420138226154,22,9,161.0
797396,0.0,1,1,32.0
621570,0.16421822075258757,60,2,206.5
793126,0.0,49233,24,16.0
437449,0.0,1,1,238.0
749635,0.22199533837527924,148,10,704.0
787937,0.11088715755478025,27,8,5.5
731167,0.22627805766143494,159,9,2.0
766816,0.20293100321621765,59559,21,57.0
739375,0.0,1,1,32.0
700587,0.09552995037419261,52,4,519.0
700583,0.23443290946844741,32779,17,21.0
700580,0.16893000797176727,1042,14,1.0
747839,0.24044943086507845,2343,20,8.0
658195,0.07414085557749277,2,2,19.0
692323,0.0,1,1,32.0
769754,0.2109939675602642,188,8,2.0
681751,0.0,1,1,731.0
621375,0.0,1,1,21.0
142542,0.0,2,2,8.5
761929,0.22704217483746514,25115,21,320.0
713251,0.06808323881004719,3,2,848.0
541868,0.1803999908988257,20,7,580.5
541869,0.1803999908988257,20,7,580.5
768339,0.1704368704876656,14,3,71.0
728430,0.1223947610006885,39,8,52.0
574139,0.30069124316375045,42,1,20.0
552248,0.19893703560399995,58,9,38.0
