file,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment
/modules/freetype2/include/freetype/ftglyph.h,613,0,0,0,8.10
/modules/libjar/zipwriter/src/nsZipHeader.h,125,1,2,0,0.68
/gfx/ycbcr/yuv_row_other.cpp,34,1,3,0,0.12
/xpcom/build/nsXPCOMPrivate.h,317,0,0,0,0.64
/xpcom/build/nsXPCOM.h,490,0,0,0,3.48
/xpcom/string/public/nsXPCOMStrings.h,811,1,6,0,4.50
/xpcom/reflect/xptcall/public/xptcall.h,226,5,7,2,1.10
/nsprpub/pr/include/prinet.h,131,0,0,0,0.00
/extensions/spellcheck/hunspell/src/suggestmgr.cpp,2058,11,39,8,0.14
/extensions/spellcheck/hunspell/src/suggestmgr.hxx,168,0,0,0,0.86
/extensions/spellcheck/hunspell/src/htypes.hxx,89,0,0,0,6.09
/extensions/spellcheck/hunspell/src/csutil.hxx,277,3,3,1,1.24
/extensions/spellcheck/hunspell/src/atypes.hxx,164,1,1,0,1.49
/extensions/spellcheck/hunspell/src/w_char.hxx,54,0,0,0,3.30
/ipc/chromium/src/base/data_pack_unittest.cc,41,8,3,2,0.22
/ipc/chromium/src/base/data_pack.h,48,0,0,0,0.78
/ipc/chromium/src/base/file_path.h,271,1,10,0,2.89
/ipc/chromium/src/base/path_service.h,80,0,0,0,2.38
/ipc/chromium/src/base/string_piece.h,184,1,33,2,0.25
/image/src/Decoder.h,227,1,15,1,1.97
/image/src/RasterImage.h,654,1,8,1,1.43
/gfx/ots/src/gpos.h,29,1,1,0,0.42
/gfx/ots/src/ots.h,230,2,16,1,0.18
/xpcom/build/nsXULAppAPI.h,580,0,0,0,2.75
/xpcom/build/xrecore.h,56,0,0,0,0.00
/js/src/jstypes.h,418,0,0,0,18.55
/js/src/jscpucfg.h,137,0,0,0,0.00
/content/media/VideoUtils.cpp,218,4,8,2,0.78
/content/media/VideoUtils.h,169,2,2,1,2.74
/xpcom/ds/nsMathUtils.h,142,2,6,0,2.17
/other-licenses/7zstub/src/Common/StdOutStream.cpp,87,1,11,1,0.02
/other-licenses/7zstub/src/7zip/Common/StdAfx.h,9,0,0,0,0.00
/other-licenses/nsis/Contrib/ExDLL/tchar.h,210,0,0,0,14.00
/other-licenses/7zstub/src/Common/StdOutStream.h,35,1,2,0,0.05
/other-licenses/7zstub/src/Common/IntToString.h,15,0,0,0,0.25
/other-licenses/7zstub/src/Common/StringConvert.h,71,1,17,0,0.03
/gfx/ots/src/name.h,53,3,3,1,0.16
/gfx/layers/opengl/LayerManagerOGL.h,551,1,44,2,0.54
/gfx/layers/Layers.h,1341,1,113,2,1.31
/gfx/thebes/gfxContext.h,863,2,23,1,1.79
/gfx/thebes/gfx3DMatrix.h,360,2,5,1,2.56
/widget/public/nsIWidget.h,1540,1,21,0,2.57
/gfx/gl/GLContext.h,2711,2,267,2,0.25
/gfx/layers/opengl/LayerManagerOGLProgram.h,846,2,54,3,0.25
/gfx/gl/GLDefs.h,3263,0,0,0,2.11
/js/src/jswrapper.h,212,1,4,0,0.57
/js/src/jsproxy.h,223,1,11,0,0.37
/js/src/jsutil.h,474,1,46,3,0.36
/gfx/cairo/libpixman/src/pixman-edge.c,384,25,3,9,0.35
/gfx/cairo/libpixman/src/pixman-private.h,903,0,0,0,0.16
/gfx/cairo/libpixman/src/pixman-accessor.h,40,0,0,0,0.00
/gfx/cairo/cairo/src/cairo-platform.h,71,0,0,0,0.00
/gfx/cairo/libpixman/src/pixman-edge-imp.h,182,30,1,4,0.43
/gfx/cairo/libpixman/src/pixman-compiler.h,210,0,0,0,0.00
/gfx/cairo/libpixman/src/pixman.h,992,0,0,0,0.23
/security/nss/lib/ckfw/nssmkey/nssmkey.h,75,0,0,0,0.00
/security/nss/cmd/libpkix/pkix_pl/pki/test_authorityinfoaccess.c,148,48,1,3,0.58
/security/nss/cmd/libpkix/testutil/testutil.h,337,0,0,0,3.89
/security/nss/cmd/libpkix/testutil/testutil_nss.h,153,0,0,0,0.62
/security/nss/lib/libpkix/include/pkixt.h,518,0,0,0,1.99
/security/nss/lib/freebl/mpi/mplogic.c,465,4,13,3,0.57
/security/nss/lib/freebl/mpi/mpi-priv.h,318,0,0,0,2.48
/netwerk/dns/nsHostResolver.cpp,1015,4,32,5,0.24
/netwerk/dns/nsHostResolver.h,301,1,5,1,1.19
