bugID,daily_crash,daily_user
678181,0.0,0.0
733333,0,0
660850,0.0,0.0
715097,0.0,0.0
813475,0,0
665257,0.0,0.0
776253,0,0
669557,0.0,0.0
741183,0,0
715657,0.0,0.0
741189,0.0,0.0
765712,0,0
612096,0.0,0.0
50182,0,0
741218,0.0,0.0
573369,0,0
781722,0.0,0.0
106097,0,0
734816,0,0
734815,0,0
751131,0.0,0.0
804768,0,0
687002,0.0,0.0
741432,0.0,0.0
568487,0.0,0.0
722083,0.0,0.0
816758,0,0
795685,0.002,0.001
773756,0.0,0.0
563127,0.0,0.0
628715,0,0
778935,0,0
553801,0.0,0.0
589093,0.0,0.0
633803,0.0,0.0
787044,0,0
821631,0,0
821634,0,0
767713,0,0
745243,0,0
473435,0,0
787637,0.0,0.0
745245,0,0
569849,0.0,0.0
488848,0,0
683653,0.0,0.0
604818,0.0,0.0
589546,0.0,0.0
575013,0.0,0.0
575010,0.0,0.0
610715,0.0,0.0
618832,0.0,0.0
682839,0.0,0.0
798190,0.02,0.008
752368,0,0
736436,0,0
634920,0.0,0.0
739640,0.0,0.0
685548,0.0,0.0
514819,0,0
790743,0.002,0.002
716843,0.0,0.0
770952,0.0,0.0
718541,0.0,0.0
712529,0,0
723110,0.0,0.0
495177,0,0
295666,0,0
568460,0.0,0.0
697643,0.0,0.0
763068,0.001,0.001
587494,0.0,0.0
715885,0.0,0.0
768397,0.0,0.0
142542,0,0
545333,0.0,0.0
274425,0,0
781272,0.0,0.0
531746,0,0
763404,0,0
575462,0.0,0.0
781279,0.0,0.0
800347,0.0,0.0
731019,0,0
774084,0.0,0.0
463350,0,0
720234,0.0,0.0
440195,0,0
758863,0,0
727748,0,0
699776,0.0,0.0
643225,0,0
822074,0.0,0.0
728030,0.0,0.0
724215,0,0
771138,0.0,0.0
511835,0,0
804600,0,0
805754,0.003,0.003
776578,0.004,0.004
430814,0,0
785389,0.855,0.035
725295,0,0
687929,0.0,0.0
487317,0,0
756119,0.038,0.006
812881,0,0
288500,0,0
441559,0,0
258843,0,0
743724,0,0
771544,0,0
818839,0.0,0.0
394970,0,0
472450,0,0
770125,0.0,0.0
717497,0.0,0.0
725182,0,0
782264,0,0
719373,0.005,0.004
751588,0,0
591547,0.0,0.0
606413,0.0,0.0
788639,0.001,0.001
339315,0,0
531961,0,0
731905,0.0,0.0
712302,0.0,0.0
584447,0.0,0.0
777460,0,0
368740,0,0
720734,0.005,0.004
738204,0,0
748722,0,0
59203,0,0
748721,0,0
647424,0.0,0.0
82401,0,0
770544,0,0
782384,0.001,0.001
606823,0.0,0.0
647694,0.0,0.0
527567,0,0
631894,0.0,0.0
747006,0,0
590529,0.0,0.0
759680,0.0,0.0
760957,0.0,0.0
760956,0,0
760955,0.005,0.001
631149,0.0,0.0
822036,0.0,0.0
542263,0.0,0.0
759123,0,0
702244,0,0
750272,0,0
425499,0,0
750278,0,0
702248,0,0
776974,0.01,0.004
508247,0,0
612554,0.0,0.0
563343,0.0,0.0
755647,0,0
612550,0.0,0.0
760394,0,0
760396,0,0
760392,0,0
730694,0.0,0.0
730697,0.0,0.0
767878,0,0
735114,0,0
817965,0,0
303821,0,0
744728,0.0,0.0
740847,0,0
740846,0,0
799295,0.0,0.0
612086,0.0,0.0
514766,0,0
73331,0,0
777310,0,0
776222,0.034,0.017
776223,0,0
641269,0.0,0.0
799830,0.069,0.017
612089,0.0,0.0
654903,0.0,0.0
545692,0.0,0.0
726379,0,0
737437,0.0,0.0
736121,0,0
736123,0,0
602225,0.0,0.0
754600,0,0
736124,0,0
749186,0.006,0.004
629918,0.0,0.0
802040,0,0
730874,0,0
806215,0.0,0.0
816765,0.001,0.001
710922,0.0,0.0
664200,0.0,0.0
481302,0,0
349463,0,0
526976,0,0
773765,0,0
795675,0.0,0.0
670181,0.0,0.0
801405,0.0,0.0
529478,0,0
742629,0.0,0.0
514554,0,0
773562,0,0
789572,0.0,0.0
745250,0,0
821625,0,0
668851,0.0,0.0
686457,0,0
741718,0,0
596245,0.0,0.0
95420,0,0
596242,0.0,0.0
659833,0.0,0.0
824031,0,0
198267,0,0
780392,0.0,0.0
812822,0.0,0.0
646587,0.0,0.0
694603,0,0
658589,0.0,0.0
275654,0,0
604262,0.0,0.0
634936,0.0,0.0
586806,0.0,0.0
776715,0,0
791949,0,0
772652,0.0,0.0
577155,0.0,0.0
509839,0,0
752828,0,0
752829,0,0
769943,0.0,0.0
752824,0.0,0.0
785163,0,0
772782,0.0,0.0
134437,0,0
696336,0.0,0.0
752495,0.0,0.0
773943,0,0
544991,0.0,0.0
812751,0,0
577963,0,0
619060,0.0,0.0
482783,0,0
331446,0,0
433594,0,0
710136,0,0
552960,0.0,0.0
725865,0.0,0.0
557107,0.0,0.0
735012,0.0,0.0
721351,0,0
343280,0,0
672436,0.0,0.0
384937,0,0
739074,0,0
758872,0.0,0.0
768833,0,0
703402,0.0,0.0
758875,0,0
695246,0,0
637396,0.0,0.0
775030,0,0
752000,0,0
456196,0,0
653820,0.0,0.0
529087,0,0
707613,0.0,0.0
692735,0.0,0.0
695029,0.0,0.0
707619,0,0
479567,0,0
763702,0.006,0.003
604449,0.0,0.0
430800,0,0
819331,0,0
819337,0.0,0.0
720353,0.005,0.004
677400,0.0,0.0
663893,0.0,0.0
364007,0,0
785370,0.002,0.002
758617,0.0,0.0
789396,0.0,0.0
789397,0.0,0.0
774070,0.031,0.011
76226,0,0
774072,0,0
574727,0.0,0.0
695068,0,0
803613,0,0
588158,0.0,0.0
734167,0.0,0.0
778492,0.132,0.01
