bugID,daily_crash,daily_user
618680,0,0
618686,3646.884,8.439
618685,3649.517,8.72
618684,3654.176,8.465
536455,0,0
476653,0,0
436232,0,0
772320,44.673,1.363
787353,0.293,0.121
653776,0.002,0.002
759300,0.203,0.115
615421,0.444,0.102
615423,0,0
699776,62.793,1.918
821241,0.0,0.0
493238,0,0
499570,0,0
767056,4.017,0.563
775357,1.416,0.227
657455,4.18,0.17
617159,2.138,0.315
500777,0,0
664159,0.0,0.0
811758,0.005,0.004
484177,0,0
623474,0.024,0.011
739858,0.282,0.159
609579,9.474,0.578
538143,0.0,0.0
694646,0.173,0.072
799410,1.981,0.344
440257,0,0
645139,3.394,0.238
683777,0.27,0.115
487856,0,0
605284,0,0
675200,29.583,1.598
575175,1.534,0.157
665394,20.609,0.107
587885,0,0
574884,0.0,0.0
587889,0.259,0.018
659147,0.053,0.016
623945,0.008,0.003
563847,94.306,0.403
752266,35.597,0.991
303511,0,0
544074,0.0,0.0
682795,0.822,0.239
501424,0,0
682793,14.086,1.158
501429,0,0
540944,0.0,0.0
611414,0.0,0.0
360943,0,0
753248,0.162,0.034
783888,2.42,0.33
641093,0.0,0.0
611593,0.513,0.101
607758,0.0,0.0
543764,0.0,0.0
743263,1.358,0.068
552328,0,0
605931,0.771,0.143
475280,0,0
814316,0.001,0.001
689302,0.0,0.0
822999,19.718,1.048
814311,0.795,0.203
718023,11.069,0.502
739142,11.892,1.042
691462,42.265,1.668
739147,1.422,0.328
725422,0.277,0.125
643947,70.865,1.975
471996,0,0
620924,1.194,0.039
641893,9.273,1.31
765987,2.561,0.083
818869,0.027,0.004
789893,0.0,0.0
778364,0.047,0.019
640760,0.021,0.005
648579,0,0
640767,12.581,0.449
561577,3.07,0.149
283140,0,0
283147,0,0
681211,0.0,0.0
656471,13.881,1.058
749913,1.037,0.349
471660,0,0
238906,0,0
471197,0,0
606489,32.559,0.688
548002,0.0,0.0
606484,0,0
786687,0.75,0.139
580504,0.055,0.025
646387,5.731,0.863
423943,0,0
595211,0.004,0.004
567707,0.007,0.007
313108,0,0
794907,9.037,0.779
794904,0.134,0.087
711847,0.07,0.053
751106,0.022,0.007
684484,0.0,0.0
684485,0.0,0.0
684486,0.0,0.0
684481,0.0,0.0
701946,9.165,0.535
707440,52.084,0.736
726242,0.006,0.005
551001,8.164,0.194
447835,0,0
626994,0.0,0.0
815999,0.0,0.0
625429,0.013,0.005
613314,2.394,0.261
148245,0,0
616142,0.646,0.08
613311,0.0,0.0
709968,9.819,1.068
560890,1.712,0.09
641561,7.135,0.311
121860,0,0
612301,0.991,0.147
612302,0,0
755323,0.002,0.001
85228,0,0
533585,0,0
544808,0,0
552663,0.0,0.0
581015,136.281,0.315
739445,52.151,1.533
558183,0.0,0.0
700302,2.374,0.442
550758,0.606,0.106
649760,0,0
501304,0,0
649764,0,0
820459,4.135,0.53
618899,11.709,0.254
722155,68.942,1.561
667899,0.004,0.004
774070,0.015,0.006
652580,0.75,0.188
560765,0,0
622992,0.0,0.0
801542,3.576,0.52
638978,20.769,1.339
726872,0.004,0.004
800147,0.084,0.028
791999,0.153,0.07
107545,0,0
478480,0,0
362952,0,0
568405,0,0
639620,0,0
700159,0,0
531425,0,0
636107,0.01,0.007
678587,5.267,0.752
701302,0.012,0.01
701301,0.0,0.0
701300,0.0,0.0
679233,0.0,0.0
667421,0.0,0.0
615949,0.316,0.084
820905,4.044,0.059
656646,0.046,0.026
735257,0.004,0.002
487445,0,0
751583,0.119,0.034
634857,0.0,0.0
720092,0.001,0.001
757795,0.181,0.109
716971,0.001,0.001
808449,0.004,0.001
653237,1.087,0.205
724651,0.536,0.083
380359,0,0
604146,55.867,0.885
655170,0.014,0.006
667398,6.777,0.82
609636,0.0,0.0
490848,0,0
667396,0.0,0.0
433788,0,0
596767,0.0,0.0
626343,1.725,0.052
798863,0.021,0.015
512486,0,0
775446,0.603,0.197
760118,2.433,0.261
530921,0,0
747602,0.006,0.006
610897,1.214,0.166
793175,0.02,0.003
814790,3.637,0.44
607144,26.738,0.114
300756,0,0
769131,4.418,0.278
533001,0,0
795998,2.371,0.151
659469,19.261,1.275
573535,0,0
519545,0,0
374468,0,0
648964,60.461,0.137
648962,11.472,1.459
599211,0.011,0.011
507015,0,0
696603,0.036,0.02
819501,0.001,0.001
606812,0.643,0.074
503776,0,0
503772,0,0
503770,0,0
612538,0,0
612532,4.722,0.331
612531,3.159,0.578
612537,0.003,0.003
696204,1.073,0.251
612535,0.338,0.15
612534,0.316,0.122
532436,0,0
776974,0.002,0.002
745937,0.063,0.056
552050,0.014,0.014
763864,3.866,0.583
705616,0.01,0.01
680957,1.521,0.379
680954,7.352,0.491
634534,0.09,0.041
705613,0.02,0.013
737499,13.041,0.399
576311,0.626,0.044
663893,0.0,0.0
635480,0.024,0.024
635482,0.07,0.024
378027,0,0
614212,0,0
609257,0,0
611597,0.0,0.0
687099,0.0,0.0
703133,0.825,0.292
816055,3.176,0.51
776393,0.349,0.122
714626,1.124,0.314
593273,0,0
491547,0,0
714625,3.086,0.577
643515,0.526,0.281
610477,0,0
723518,0.01,0.009
631894,0.0,0.0
669122,101.628,1.938
482976,0,0
723736,0.041,0.025
498971,0,0
558757,0.0,0.0
595990,0.0,0.0
499519,0,0
489830,0,0
595997,7.215,0.102
506823,0,0
822991,0.0,0.0
739144,13.053,1.005
646839,0.0,0.0
558530,0.0,0.0
766173,0.01,0.004
393935,0,0
675195,37.936,1.894
623107,2.111,0.062
632330,3.035,0.54
674587,0.056,0.054
674584,0.113,0.04
514660,0,0
622508,2.068,0.329
324318,0,0
790473,0.009,0.006
775616,10.277,0.495
719398,0.733,0.15
679537,0.658,0.179
704488,0.939,0.256
821994,0.001,0.001
582636,0.483,0.043
619205,0.543,0.106
538698,0.0,0.0
619200,0.914,0.181
554544,36.085,0.622
143824,0,0
700178,1.978,0.363
700176,5.813,0.881
611439,0,0
700174,0.012,0.004
763261,0.193,0.058
802825,38.285,0.172
776562,2.186,0.077
432312,0,0
613466,0.034,0.022
613467,0.0,0.0
501446,0,0
307989,0,0
781971,0.002,0.002
598814,11.479,0.14
809458,0.0,0.0
787781,8.226,0.483
648773,0.063,0.006
647014,0.0,0.0
818867,0.001,0.001
555150,0,0
721207,0.008,0.001
368183,0,0
629623,0,0
682444,1.012,0.061
639811,0.014,0.002
529482,0,0
756186,0.358,0.166
529485,0,0
724355,3.29,0.529
695793,0.402,0.146
724356,0.65,0.189
557348,0.116,0.063
781203,0.014,0.007
658617,3.17,0.485
356394,0,0
584802,26.041,0.074
549737,0.0,0.0
584808,9.802,0.037
607778,0.007,0.007
799064,17.806,0.108
703912,0.07,0.036
751517,17.636,0.794
144479,0,0
751515,0.0,0.0
394014,0,0
676340,0.0,0.0
457970,0,0
782575,0.046,0.037
713427,0.014,0.001
555618,0.0,0.0
555619,0.0,0.0
595230,0.17,0.047
541293,0,0
728533,30.685,0.123
496639,0,0
812436,17.772,0.451
815357,0.341,0.056
607808,4.68,0.42
463675,0,0
725009,1.112,0.388
580383,0.493,0.075
656067,0.147,0.053
520028,0,0
344305,0,0
344300,0,0
684461,0.661,0.149
603078,0.046,0.021
603079,31.0,0.213
634236,0.027,0.019
406524,0,0
603070,120.631,0.95
603071,0.028,0.014
603074,0.23,0.035
603075,2.475,0.174
406529,0,0
603077,0.057,0.025
578889,65.39,0.277
697945,26.275,0.033
723982,0.0,0.0
628105,2.034,0.613
628104,0,0
628103,0.113,0.028
628102,2.186,0.647
628101,0.044,0.026
720988,9.664,0.493
610826,0.026,0.01
625991,0,0
536224,0,0
533617,0,0
715496,0.92,0.238
253479,0,0
686441,27.981,1.459
670573,0,0
56713,0,0
670576,0.696,0.248
712114,0.0,0.0
431260,0,0
657229,13.498,0.412
140756,0,0
822696,0.908,0.217
707115,0.07,0.034
85206,0,0
695893,8.892,1.021
489647,0,0
489130,0,0
697498,1.744,0.235
501322,0,0
644590,0.67,0.234
763014,1.047,0.284
693144,0.014,0.006
429620,0,0
679471,5.438,0.789
693143,0.0,0.0
366128,0,0
578439,0,0
702150,0.345,0.204
754698,25.059,1.083
668990,0.0,0.0
534048,0,0
102585,0,0
671229,0.785,0.193
636164,0.442,0.167
693493,0.026,0.02
676504,0,0
671227,22.091,1.454
535280,0,0
595832,0.191,0.02
663466,35.184,0.802
531445,0,0
595837,0.34,0.035
595834,0.461,0.047
700364,2.63,0.349
700369,35.799,0.368
535576,0,0
679258,0.336,0.088
655489,3.1,0.217
679251,0.0,0.0
588873,7.035,0.082
475185,0,0
615518,17.895,1.725
767775,0.144,0.08
548102,0,0
781566,0.025,0.012
735274,22.188,0.644
346431,0,0
596567,0.0,0.0
806820,0.24,0.11
521549,0,0
341359,0,0
650446,0.581,0.06
654573,0.008,0.006
719723,0.001,0.001
488779,0,0
793126,655.305,0.001
699794,0.036,0.01
565593,1.827,0.105
650501,0.019,0.006
700587,0.021,0.013
700583,1.35,0.394
700580,0.552,0.123
700581,0.006,0.001
554734,0.0,0.0
788323,5.789,0.606
743653,0.036,0.029
793382,0.001,0.001
662598,1.646,0.31
707758,0.02,0.018
631923,0.042,0.012
677368,60.415,0.157
394246,0,0
704124,20.409,0.965
704125,12.797,0.699
549055,0.0,0.0
549505,0,0
746973,0.005,0.005
662628,0.979,0.277
625298,1.475,0.21
700970,10.158,1.038
598007,0.92,0.053
596128,0.191,0.027
791562,5.9,0.52
614402,92.346,1.526
644038,0.294,0.081
712248,2.337,0.53
630031,0.038,0.005
503750,0,0
590078,0.0,0.0
641773,129.551,2.829
641772,10.308,1.185
641775,135.884,1.825
641774,152.522,2.267
712277,1.586,0.317
751162,21.566,1.245
751163,0.063,0.026
778666,0.0,0.0
511763,0,0
401042,0,0
656006,3.331,0.697
601261,0,0
731984,0.312,0.109
92215,0,0
541889,0.0,0.0
730633,0.528,0.104
560974,1.18,0.063
546851,1.333,0.083
519157,0,0
664504,4.576,0.627
546859,0.021,0.021
482271,0,0
223273,0,0
397293,0,0
683959,0.141,0.041
653419,0.002,0.002
822438,2.189,0.434
629995,7.582,0.073
468659,0,0
431906,0,0
338288,0,0
423157,0,0
785664,0.58,0.157
617376,0.516,0.126
642838,3.233,0.328
531290,0,0
586713,0,0
532085,0,0
632785,0.83,0.126
524787,0,0
350722,0,0
579647,0.0,0.0
553707,6.782,0.256
631784,0.915,0.347
631783,0.928,0.252
631782,0.145,0.087
642088,10.9,0.939
635967,4.533,0.632
632819,5.096,0.289
642082,2.22,0.65
635209,0.152,0.024
653081,0.068,0.017
726119,0.348,0.163
679735,0,0
726114,58.261,0.695
524255,0,0
763819,0.045,0.034
672852,0,0
237760,0,0
824498,0.402,0.124
540849,0,0
355575,0,0
534361,0,0
577963,0,0
704460,0.0,0.0
577967,3.917,0.073
618421,30.692,1.413
50182,0,0
598785,0,0
657418,3.521,0.563
598782,3.377,0.075
596958,1.077,0.093
211979,0,0
700119,10.258,0.397
633127,0.042,0.027
780570,0.001,0.001
780577,1.919,0.28
633123,28.02,1.692
572995,0,0
700112,0.056,0.055
547622,0,0
680922,9.334,0.881
733004,0.02,0.014
480724,0,0
783798,0.183,0.081
549888,0.613,0.081
643840,95.556,2.24
95489,0,0
95420,0,0
622527,6.174,0.943
762079,0.0,0.0
622523,0.0,0.0
597311,0.008,0.008
727536,8.961,0.961
775090,0.025,0.02
775095,0.581,0.192
648022,0.497,0.143
519719,0,0
648021,0,0
682462,0.954,0.023
529544,0,0
691424,0,0
567059,0.0,0.0
643906,3.839,0.513
561025,0.0,0.0
167847,0,0
564500,0.78,0.047
771138,5.923,0.656
560212,0.0,0.0
781198,0.651,0.009
621808,0,0
546685,0.229,0.083
636318,1.246,0.43
772723,5.582,0.413
440969,0,0
621386,0,0
545349,1.175,0.2
548598,2.589,0.036
557364,0,0
753933,0.0,0.0
694799,4.871,0.623
541506,0.0,0.0
714187,0.059,0.043
584821,3.691,0.06
142310,0,0
552599,0.0,0.0
585660,0.0,0.0
738751,0.006,0.006
604623,0,0
676368,2.779,0.516
624110,0.0,0.0
676361,44.726,1.54
683967,0.087,0.049
553281,0,0
645539,0.98,0.211
690338,1.11,0.243
778419,2.196,0.411
794949,0.0,0.0
507991,0,0
782886,0.0,0.0
606662,0,0
606666,20.054,0.716
606667,5.497,0.345
794945,2.154,0.469
606665,0.233,0.081
603018,26.342,0.153
702041,1.095,0.16
702040,1.159,0.153
702042,71.755,1.351
634781,0.056,0.034
750625,0.359,0.029
623606,0.013,0.011
431060,0,0
758368,0.001,0.001
616762,0.036,0.018
729643,0.0,0.0
727888,0.003,0.003
711801,0.003,0.003
374630,0,0
635786,0.024,0.017
594563,0.004,0.004
343850,0,0
780018,2.13,0.221
153762,0,0
485125,0,0
639276,6.153,0.958
311161,0,0
624800,0.061,0.016
82219,0,0
527758,0,0
763073,0.035,0.024
682126,6.246,0.55
739402,0.053,0.04
633332,0.002,0.002
656952,3.709,0.562
780904,0.377,0.157
687752,0.236,0.105
535773,0,0
622955,3625.995,8.225
622951,3627.745,8.23
624731,10.37,0.194
561813,0,0
678637,0.759,0.207
536604,0,0
671247,13.787,1.07
668978,1.973,0.084
574904,0.568,0.063
579369,0.01,0.005
441352,0,0
535550,0,0
664278,0,0
153815,0,0
824069,0.0,0.0
666811,0.059,0.026
658440,0.19,0.103
604368,0.136,0.031
604365,0.098,0.021
604366,0.007,0.007
604361,0.188,0.028
706425,139.381,2.247
582466,0.0,0.0
634817,0,0
790537,0.0,0.0
317283,0,0
781502,2.991,0.461
724617,90.146,1.4
716939,0.753,0.107
698469,7.486,1.022
645057,3.376,0.169
192414,0,0
605509,1.247,0.134
512739,0,0
743416,0.005,0.005
512730,0,0
621606,41.291,1.693
512733,0,0
528832,0,0
600594,0,0
513024,0,0
455146,0,0
756880,0.0,0.0
756883,0.006,0.003
400822,0,0
470419,0,0
626475,13.445,0.23
584457,0.606,0.051
584453,0.144,0.028
752414,5.671,0.603
752419,0.0,0.0
522141,0,0
677388,0.038,0.031
735663,0.016,0.014
707772,146.42,1.957
677386,0.0,0.0
735666,3.684,0.031
533387,0,0
660556,30.175,1.696
660553,0,0
710189,4.333,0.348
771090,3.553,0.148
715916,0.575,0.185
678786,1.037,0.261
704143,0.739,0.148
591014,0.021,0.013
704144,0.828,0.233
705588,0.359,0.168
795952,1.39,0.188
707488,0.075,0.007
814954,0.013,0.01
796115,0.004,0.002
644012,0.294,0.081
691215,0.0,0.0
561252,0.536,0.116
519507,0,0
264956,0,0
457898,0,0
630014,0.101,0.033
495554,0,0
495555,0,0
777008,1.377,0.182
792903,0.287,0.042
406282,0,0
466850,0,0
815704,15.073,0.88
552015,0.239,0.07
740330,0.139,0.088
759771,0.564,0.077
667025,0.08,0.065
746957,0.276,0.096
541314,0.0,0.0
177796,0,0
745818,0.0,0.0
673016,0.251,0.032
646151,0.064,0.049
646152,0.936,0.183
728705,1.344,0.404
540947,0.0,0.0
814953,1.84,0.379
716336,0.024,0.022
595572,0.193,0.028
155413,0,0
635192,0.029,0.027
611810,1.31,0.07
635191,0.017,0.017
610435,0.077,0.019
551384,0.838,0.118
505742,0,0
813024,0.023,0.009
465178,0,0
515718,0,0
646534,0.198,0.075
515243,0,0
632504,0.0,0.0
514592,0,0
205735,0,0
605770,1.137,0.177
736761,0.0,0.0
646567,85.339,2.097
589195,0.022,0.009
704703,0.263,0.178
616591,0.0,0.0
589191,0,0
616593,0,0
674546,0.0,0.0
618991,0.029,0.017
669787,0.022,0.02
814516,0.0,0.0
672870,0.138,0.083
97444,0,0
102936,0,0
704445,0,0
524313,0,0
572428,0.0,0.0
146308,0,0
802798,0.049,0.017
587827,0.833,0.039
787014,4.128,0.26
809674,0,0
762581,0.466,0.173
45663,0,0
721645,0.079,0.057
655835,0.024,0.006
655834,24.775,0.615
386850,0,0
427167,0,0
597333,1.039,0.069
597337,0.008,0.008
597886,1.569,0.038
712937,0.072,0.044
627712,0.813,0.355
627716,5.197,0.795
566546,0.518,0.058
519771,0,0
761598,0.008,0.002
552384,0.122,0.095
626046,0.763,0.289
605996,0.01,0.007
743208,0.029,0.01
648005,1.601,0.158
537417,0,0
564033,3.704,0.072
537419,0,0
731358,0.052,0.011
78442,0,0
571197,0,0
528311,0,0
520164,0,0
749461,0.181,0.1
672160,0.002,0.002
673835,0.019,0.014
307854,0,0
645593,0.129,0.086
768160,0.0,0.0
791440,0.003,0.002
753951,11.386,0.441
701669,0,0
543783,0,0
610199,0,0
804095,0.0,0.0
571995,9.255,0.248
471687,0,0
659833,0.684,0.082
255498,0,0
637683,0.0,0.0
600100,0,0
822865,0.004,0.004
545097,0.05,0.05
804237,0,0
786626,0.001,0.001
730333,0.219,0.09
672123,0.059,0.044
640788,0.012,0.009
529371,0,0
640071,0,0
724391,0.08,0.047
724392,0.08,0.047
681905,0.055,0.007
684429,5.807,0.821
508292,0,0
642780,185.726,3.403
825480,0.559,0.138
720676,0.225,0.065
486104,0,0
483467,0,0
577740,0,0
720679,0.873,0.279
399951,0,0
544413,0.0,0.0
672264,0.124,0.059
672262,0.656,0.085
661965,0.135,0.073
661968,0,0
529192,0,0
331883,0,0
681633,26.225,1.537
580699,3.515,0.134
504191,0,0
665067,5.283,0.398
677039,13.436,0.765
529995,0,0
529993,0,0
549119,3.879,0.448
803018,0.017,0.012
785710,0,0
606642,1.373,0.098
435496,0,0
469267,0,0
711820,143.768,1.922
819028,0.008,0.006
760960,0.188,0.014
580967,0.0,0.0
777217,30.744,1.278
631423,0.003,0.003
783000,0.0,0.0
702473,0.596,0.142
695855,0.017,0.015
478884,0,0
527772,0,0
638060,0.613,0.293
659139,5.636,0.165
744772,0.627,0.248
682103,0.0,0.0
486812,0,0
560780,0.018,0.009
667835,2.357,0.134
622978,2.089,0.488
806798,4.62,0.396
546316,15.478,0.435
624758,0.242,0.125
599750,0,0
754380,10.422,0.828
561874,6.655,0.164
586346,17.215,0.126
536620,0,0
671266,0.106,0.011
610601,37.313,0.224
546035,0.0,0.0
724803,150.78,1.85
724802,150.78,1.85
208095,0,0
821794,0.008,0.007
346611,0,0
500675,0,0
710880,1.742,0.296
633357,0.01,0.01
646952,0.516,0.305
605347,0.086,0.041
820746,1.473,0.306
690632,0.008,0.005
735943,6.7,0.47
513224,0,0
622280,0.022,0.008
650486,0.577,0.195
575072,56.112,0.146
575073,0.562,0.062
540566,0,0
653296,0.392,0.127
606421,0.861,0.149
773822,2.987,0.385
564207,0.0,0.0
564206,0.0,0.0
628700,0.018,0.01
752387,0.76,0.214
563923,10.768,0.072
628706,0.015,0.008
269801,0,0
804937,0.419,0.19
788360,31.447,0.966
536974,0,0
756714,0.017,0.016
106650,0,0
422099,0,0
743699,1.511,0.237
756861,0.567,0.207
472498,0,0
752168,0.432,0.136
662554,0.008,0.002
752164,2.51,0.269
605836,0.085,0.061
705577,0.033,0.026
606758,0,0
605830,0.061,0.051
747334,0.011,0.005
659732,1.306,0.016
787803,0.393,0.172
739024,0.001,0.001
739027,5.912,0.767
709441,2.411,0.376
739023,4.693,0.669
653489,0,0
739029,1.13,0.245
710160,12.549,0.98
731692,0.247,0.092
718145,0.004,0.004
724234,23.588,1.358
724235,10.962,1.072
598045,0.19,0.019
598041,12.019,0.213
517766,0,0
608128,17.598,1.203
695076,0.002,0.002
517768,0,0
608122,0.106,0.033
629033,0,0
629035,1.831,0.35
630075,0.681,0.238
561277,17.455,0.393
564183,0.119,0.04
744992,2.419,0.301
508121,0,0
620280,0.008,0.008
771217,62.907,1.625
738640,0.672,0.065
747848,0.214,0.032
747847,0.263,0.032
745784,0.127,0.061
393770,0,0
740319,0.0,0.0
666278,0.0,0.0
588163,0.17,0.017
588166,0,0
740315,79.098,1.466
764267,0.062,0.007
492496,0,0
492492,0,0
713140,0.166,0.104
673033,0.055,0.037
558901,0,0
120639,0,0
646131,12.219,0.678
699974,0,0
642338,26.961,1.686
631213,0,0
556194,0.0,0.0
631216,0,0
642331,0,0
593296,0.0,0.0
609716,0,0
464589,0,0
588591,0,0
554173,0,0
679905,0.0,0.0
793099,0.845,0.27
789880,4.082,0.257
555563,0.0,0.0
654490,0,0
819795,0.0,0.0
680714,0,0
634599,3.752,0.633
579602,0.0,0.0
681751,0.002,0.002
733322,0.023,0.018
683442,0.0,0.0
554286,8.366,0.073
733325,0.023,0.018
745696,0.207,0.042
676748,0.019,0.014
605752,0.307,0.078
605750,0,0
605754,0.126,0.075
674568,0.063,0.049
539813,0,0
623168,0.008,0.005
291902,0,0
704762,0.0,0.0
704760,0.007,0.001
704761,0,0
679846,16.636,0.697
704765,13.474,1.162
569578,32.294,0.255
570492,0,0
678463,18.978,1.309
611768,0.06,0.019
817342,0,0
534858,0,0
791589,0.0,0.0
710940,14.386,0.888
515999,0,0
597535,0.042,0.023
665311,0,0
665310,3.06,0.403
587806,0.0,0.0
587807,3.053,0.061
489322,0,0
602157,2.0,0.186
657100,0,0
657102,0.004,0.002
743596,0.013,0.007
743593,3.113,0.492
57096,0,0
683197,0.661,0.188
531341,0,0
641016,4.878,0.846
532335,0,0
779849,0.255,0.134
708092,2.211,0.374
523862,0,0
685847,23.626,1.301
517599,0,0
519752,0,0
519755,0,0
676470,0.002,0.002
653330,0.56,0.253
363272,0,0
542906,0.0,0.0
678888,3.618,0.54
781265,11.526,0.932
497119,0,0
556461,0,0
640272,4.885,0.45
600128,0.093,0.011
648065,0.0,0.0
652882,4.482,0.304
698349,0.0,0.0
723053,0.009,0.009
646302,8.543,0.532
502432,0,0
650732,0,0
717531,0.0,0.0
516316,0,0
804211,0.009,0.001
526992,0,0
607867,0.0,0.0
730314,0.389,0.138
711794,7.131,1.263
777900,0.0,0.0
403060,0,0
778453,0.045,0.011
169951,0,0
637006,0.308,0.121
637004,0.076,0.05
238322,0,0
681385,0.123,0.082
681386,0.015,0.015
771535,0.003,0.003
681921,0.003,0.003
692283,0.042,0.025
573433,0.0,0.0
584310,0.245,0.032
760362,0.0,0.0
767883,0.624,0.155
787637,0.237,0.117
625130,0,0
751826,2.194,0.497
599593,0,0
675904,1.092,0.333
616723,0.006,0.006
750190,0.092,0.055
750192,2.455,0.526
628698,0.062,0.015
537828,0.0,0.0
792004,0.021,0.013
812585,0.01,0.007
665085,27.653,1.645
583615,0.122,0.028
503384,0,0
705607,7.134,0.626
511334,0,0
691020,0.347,0.174
500879,0,0
785778,0.0,0.0
816939,0.977,0.01
631154,0,0
712171,0.178,0.078
760946,0.053,0.031
695875,0.072,0.046
471493,0,0
560813,34.784,0.505
612383,0.335,0.094
458679,0,0
563358,0.602,0.114
624510,2.021,0.336
551080,5.925,0.343
407749,0,0
741504,0.279,0.158
617091,2.276,0.347
669557,0.633,0.076
586323,0.453,0.049
782932,1.458,0.197
465035,0,0
669084,0.57,0.14
672329,0.285,0.089
755902,0.0,0.0
781722,0.017,0.004
536647,0,0
664236,2.34,0.23
650136,122.704,2.535
568487,165.007,0.667
666852,0.0,0.0
605328,0,0
724822,1.721,0.368
654735,0.002,0.002
724820,43.115,0.85
791112,0.596,0.169
501834,0,0
633806,6.697,0.345
558104,0,0
633805,0.232,0.034
558101,36.735,0.367
633803,204.748,4.005
603419,1.458,0.077
767717,0.108,0.06
514921,0,0
683657,0.003,0.003
600808,2.652,0.077
654590,0.43,0.184
600805,0.136,0.018
600807,120.553,0.304
600801,0.168,0.007
626614,16.131,1.07
350415,0,0
575013,0.113,0.034
575010,71.712,0.254
589787,0.009,0.009
758198,1.597,0.216
682839,35.335,1.302
674353,0.547,0.259
622000,0,0
628729,0.113,0.069
536911,0,0
742362,1.492,0.358
799118,0.309,0.124
799114,0.81,0.279
628727,1.515,0.449
584671,11.733,0.161
637270,0.948,0.37
736435,0.0,0.0
637274,0.634,0.274
637279,0.644,0.335
578056,44.415,0.301
599601,0.075,0.022
599600,0.104,0.019
599603,2.19,0.041
599602,0.858,0.037
614017,0.0,0.0
817408,0.008,0.007
582311,13.591,0.24
587494,0.0,0.0
274425,0,0
605819,0.02,0.014
787822,0.75,0.26
601700,0.805,0.025
467857,0,0
591056,0.244,0.021
591053,0.29,0.013
727745,1.313,0.449
347804,0,0
620512,0.203,0.127
808006,1.786,0.378
423420,0,0
637492,0.035,0.009
511835,0,0
511831,0,0
673977,3.518,0.706
789438,2.791,0.089
771232,5.11,0.311
561211,0.42,0.054
725291,0.194,0.098
701299,0.51,0.085
528126,0,0
687929,0.0,0.0
288500,0,0
441559,0,0
738661,0.745,0.058
588142,0.424,0.022
713789,0.015,0.014
717497,2.286,0.563
516780,0,0
706029,0.024,0.021
746990,0.0,0.0
706027,0.368,0.196
706026,0.017,0.009
815055,0.128,0.063
778645,0.053,0.034
595604,3.141,0.071
531961,0,0
466098,0,0
697739,3.465,0.382
697889,53.672,1.777
450455,0,0
368740,0,0
782706,2.156,0.238
310508,0,0
588205,1.074,0.048
52827,0,0
590094,1.538,0.064
558925,6.412,0.078
468630,0,0
612536,0.0,0.0
544653,1.27,0.216
783257,0.131,0.026
287504,0,0
508480,0,0
732925,0.391,0.16
779852,0.018,0.014
398982,0,0
730694,0.033,0.017
730697,0.022,0.015
744811,1.91,0.273
400087,0,0
352616,0,0
686145,0.0,0.0
679826,10.911,1.044
503840,0,0
657346,0,0
672766,0.0,0.0
509286,0,0
657340,0,0
785220,1.005,0.091
755223,1.297,0.173
499845,0,0
670696,0.952,0.327
813897,0.015,0.012
587863,0.925,0.031
665335,0.002,0.002
587866,1.211,0.035
587868,0.325,0.022
710922,0.011,0.004
490678,0,0
791560,1.63,0.276
809635,0.001,0.001
657129,0.058,0.02
795675,0.031,0.019
658830,0.182,0.103
801400,5.523,0.432
578530,0.438,0.026
801405,1.962,0.225
742629,0.531,0.215
514554,0,0
627062,0.091,0.029
802529,0.0,0.0
459531,0,0
651180,1.051,0.306
598896,0.327,0.004
741715,9.398,0.896
783824,0.586,0.177
386811,0,0
712971,0.015,0.003
95422,0,0
631019,0.731,0.259
636041,7.476,0.483
321366,0,0
678440,3.507,0.697
578281,101.067,0.508
578283,24.886,0.347
636429,0.002,0.002
564566,0.236,0.079
667618,0.477,0.145
367628,0,0
671125,0.796,0.167
560277,3.697,0.202
752824,0.858,0.244
772782,0.009,0.008
134437,0,0
619287,0.206,0.054
548248,46.273,0.636
331446,0,0
724027,0.0,0.0
600145,0.104,0.019
600147,0.03,0.015
600149,14.236,0.148
791531,0.045,0.019
798963,0.0,0.0
736849,2.321,0.272
637396,0.328,0.075
551997,2.817,0.225
692735,40.519,2.014
555699,0.011,0.011
646327,2.32,0.404
481943,0,0
479567,0,0
744920,0.337,0.091
750556,0.004,0.004
779524,0.018,0.016
526609,0,0
612887,0.019,0.019
677400,0.0,0.0
526976,0,0
612881,3.181,0.259
571626,0.136,0.037
708975,0.013,0.007
758617,0.2,0.073
825446,0.003,0.002
620099,0.034,0.017
525773,0,0
674699,10.03,0.766
707502,6.596,0.397
556079,0.079,0.045
549110,0.052,0.052
549112,1.241,0.138
625118,0,0
611286,0.146,0.07
652202,9.055,1.029
453568,0,0
653863,0.0,0.0
540569,0,0
584651,0.005,0.005
643746,9.845,1.047
540560,0,0
339494,0,0
547247,0.0,0.0
606423,0.01,0.007
359371,0,0
792570,0.009,0.008
803052,0.005,0.001
746896,0.017,0.014
607334,0.003,0.003
672594,5.619,0.708
492029,0,0
527559,0,0
741056,5.797,0.741
782395,4.202,0.265
502678,0,0
527555,0,0
490087,0,0
647532,0.02,0.009
400556,0,0
624573,0.011,0.011
100222,0,0
292033,0,0
664372,0.0,0.0
622937,1.523,0.453
649125,0.273,0.101
782931,0.052,0.039
624799,0,0
624797,0.029,0.003
754611,7.461,0.951
754617,0.26,0.057
624790,9.104,0.894
592829,0.02,0.004
468578,0,0
500103,0,0
500105,0,0
690802,0.045,0.034
500108,0,0
632155,0.017,0.002
783998,1.01,0.323
